trigram,frequency,probability
ादद,4,0.0002031591243841739
ामः,39,0.0019808014627456954
ाचे,6,0.00030473868657626083
ेदं,12,0.0006094773731525217
ोपस,3,0.00015236934328813042
ंरक,9,0.0004571080298643913
ोचन,19,0.000965005840824826
ारं,32,0.0016252729950733912
ाधं,8,0.0004063182487683478
ापच,2,0.00010157956219208695
ेतस,9,0.0004571080298643913
ीना,33,0.0016760627761694348
ुमन,5,0.0002539489054802174
ेषस,3,0.00015236934328813042
ुवम,2,0.00010157956219208695
ीवन,7,0.00035552846767230434
िशि,44,0.002234750368225913
ुशी,4,0.0002031591243841739
िसन,6,0.00030473868657626083
िजघ,7,0.00035552846767230434
ुणव,5,0.0002539489054802174
ाणा,110,0.005586875920564782
ुमो,9,0.0004571080298643913
ावे,14,0.0007110569353446087
ुपर,12,0.0006094773731525217
िलत,1,5.0789781096043474e-05
ीरं,14,0.0007110569353446087
ाबर,1,5.0789781096043474e-05
िणव,2,0.00010157956219208695
ासस,15,0.0007618467164406522
िपे,7,0.00035552846767230434
ेतु,23,0.001168164965209
ूलम,6,0.00030473868657626083
ाशो,11,0.0005586875920564783
ोभत,6,0.00030473868657626083
ातर,48,0.0024379094926100867
ारौ,2,0.00010157956219208695
ाजृ,1,5.0789781096043474e-05
ाणस,21,0.001066585403016913
ाशु,10,0.0005078978109604348
ुगा,9,0.0004571080298643913
ाने,45,0.0022855401493219562
ावभ,3,0.00015236934328813042
ाशं,23,0.001168164965209
ांव,3,0.00015236934328813042
ंवर,3,0.00015236934328813042
ामव,25,0.001269744527401087
िखच,1,5.0789781096043474e-05
ुवि,22,0.0011173751841129565
ेरो,1,5.0789781096043474e-05
ोरि,6,0.00030473868657626083
ातल,2,0.00010157956219208695
ौशु,1,5.0789781096043474e-05
ुभौ,14,0.0007110569353446087
ापे,6,0.00030473868657626083
ेतत,9,0.0004571080298643913
ानः,8,0.0004063182487683478
ुभृ,2,0.00010157956219208695
ृशं,30,0.0015236934328813044
ुजा,4,0.0002031591243841739
िरभ,4,0.0002031591243841739
ातु,62,0.0031489664279546956
ुमै,8,0.0004063182487683478
ायम,11,0.0005586875920564783
ाचर,58,0.0029458073035705215
ावि,71,0.003606074457819087
िबल,5,0.0002539489054802174
ीचर,9,0.0004571080298643913
ोरं,16,0.0008126364975366956
िमु,29,0.0014729036517852608
ुखो,6,0.00030473868657626083
ेघन,2,0.00010157956219208695
िभं,5,0.0002539489054802174
िधै,10,0.0005078978109604348
ुपे,9,0.0004571080298643913
िकु,5,0.0002539489054802174
ुलै,3,0.00015236934328813042
िचि,21,0.001066585403016913
ुतं,12,0.0006094773731525217
ालम,17,0.0008634262786327391
िकी,13,0.0006602671542485652
ियम,38,0.001930011681649652
ामल,26,0.0013205343084971303
ाभु,4,0.0002031591243841739
ुजौ,7,0.00035552846767230434
ाशर,6,0.00030473868657626083
ीलव,3,0.00015236934328813042
ुचि,22,0.0011173751841129565
ूपे,21,0.001066585403016913
ृका,1,5.0789781096043474e-05
ीपि,3,0.00015236934328813042
िनस,3,0.00015236934328813042
ेगं,4,0.0002031591243841739
ीरौ,6,0.00030473868657626083
िणं,5,0.0002539489054802174
िपप,8,0.0004063182487683478
ेघस,5,0.0002539489054802174
ूदय,1,5.0789781096043474e-05
ेनं,8,0.0004063182487683478
िले,10,0.0005078978109604348
ुधा,25,0.001269744527401087
ूमौ,33,0.0016760627761694348
ृशम,12,0.0006094773731525217
ुषव,14,0.0007110569353446087
िखन,1,5.0789781096043474e-05
ावह,13,0.0006602671542485652
िति,46,0.002336329930418
ाधम,10,0.0005078978109604348
ादे,15,0.0007618467164406522
ेणो,1,5.0789781096043474e-05
ुषर,10,0.0005078978109604348
ातः,5,0.0002539489054802174
ौसल,4,0.0002031591243841739
ातस,9,0.0004571080298643913
िदि,16,0.0008126364975366956
ादह,1,5.0789781096043474e-05
ोरा,27,0.0013713240895931737
ानश,9,0.0004571080298643913
ंयु,28,0.0014221138706892174
ुगे,20,0.0010157956219208695
ृति,14,0.0007110569353446087
ापन,16,0.0008126364975366956
ुपस,14,0.0007110569353446087
ीयम,2,0.00010157956219208695
ाजह,9,0.0004571080298643913
ासक,6,0.00030473868657626083
िहश,1,5.0789781096043474e-05
ुदा,19,0.000965005840824826
ारु,44,0.002234750368225913
ुणा,22,0.0011173751841129565
ापव,7,0.00035552846767230434
ोजन,16,0.0008126364975366956
िभः,6,0.00030473868657626083
िगच,12,0.0006094773731525217
ेयो,5,0.0002539489054802174
ुशल,10,0.0005078978109604348
ातन,2,0.00010157956219208695
िधी,2,0.00010157956219208695
ीयन,2,0.00010157956219208695
ेषा,53,0.0026918583980903043
ोका,43,0.0021839605871298694
ाधश,1,5.0789781096043474e-05
ीडि,11,0.0005586875920564783
ेहो,2,0.00010157956219208695
ाबल,52,0.0026410686169942607
िदे,7,0.00035552846767230434
ौदक,1,5.0789781096043474e-05
ंनि,3,0.00015236934328813042
ुकर,1,5.0789781096043474e-05
िपच,1,5.0789781096043474e-05
ाहव,13,0.0006602671542485652
ुणम,3,0.00015236934328813042
ावु,17,0.0008634262786327391
ंयत,4,0.0002031591243841739
िपत,15,0.0007618467164406522
ुरस,19,0.000965005840824826
ारद,7,0.00035552846767230434
िणा,38,0.001930011681649652
ृतो,13,0.0006602671542485652
िशम,11,0.0005586875920564783
ाषि,8,0.0004063182487683478
िलप,16,0.0008126364975366956
ेशन,4,0.0002031591243841739
ूपा,28,0.0014221138706892174
ीतभ,1,5.0789781096043474e-05
ावन,40,0.002031591243841739
िरन,4,0.0002031591243841739
ुकौ,1,5.0789781096043474e-05
िगृ,20,0.0010157956219208695
िजह,1,5.0789781096043474e-05
ुदि,8,0.0004063182487683478
ाकर,13,0.0006602671542485652
ीमब,3,0.00015236934328813042
ेजस,35,0.0017776423383615216
ामह,24,0.0012189547463050433
िजग,17,0.0008634262786327391
ेवप,4,0.0002031591243841739
ावस,16,0.0008126364975366956
ीपे,5,0.0002539489054802174
ाजम,10,0.0005078978109604348
ाशे,19,0.000965005840824826
िबु,3,0.00015236934328813042
ुगम,6,0.00030473868657626083
ृशन,4,0.0002031591243841739
ुधे,1,5.0789781096043474e-05
ाभर,18,0.0009142160597287826
ेवं,26,0.0013205343084971303
िरज,4,0.0002031591243841739
ैरे,5,0.0002539489054802174
ादू,1,5.0789781096043474e-05
ूरत,5,0.0002539489054802174
िभम,5,0.0002539489054802174
िमल,12,0.0006094773731525217
ोपश,8,0.0004063182487683478
ामर,26,0.0013205343084971303
ाधन,1,5.0789781096043474e-05
ृही,16,0.0008126364975366956
ीते,30,0.0015236934328813044
ूयम,1,5.0789781096043474e-05
िरग,3,0.00015236934328813042
िरी,14,0.0007110569353446087
िरे,22,0.0011173751841129565
ाषम,3,0.00015236934328813042
ाणे,13,0.0006602671542485652
ायप,1,5.0789781096043474e-05
ुहू,24,0.0012189547463050433
ूतस,5,0.0002539489054802174
ुता,35,0.0017776423383615216
िनो,4,0.0002031591243841739
ाणय,3,0.00015236934328813042
िपु,32,0.0016252729950733912
ुलो,9,0.0004571080298643913
िघा,6,0.00030473868657626083
ायत,26,0.0013205343084971303
ोणा,1,5.0789781096043474e-05
ांश,54,0.0027426481791863475
ंशु,6,0.00030473868657626083
ुवस,1,5.0789781096043474e-05
ासद,3,0.00015236934328813042
ोदे,1,5.0789781096043474e-05
ेशे,18,0.0009142160597287826
ेषु,87,0.0044187109553557825
िभा,23,0.001168164965209
ूपं,24,0.0012189547463050433
िंश,11,0.0005586875920564783
ंशत,3,0.00015236934328813042
िकम,5,0.0002539489054802174
ेमे,4,0.0002031591243841739
ियद,11,0.0005586875920564783
ावज,4,0.0002031591243841739
ुति,12,0.0006094773731525217
ेवम,22,0.0011173751841129565
िहै,2,0.00010157956219208695
ीयत,5,0.0002539489054802174
िचक,7,0.00035552846767230434
ीपत,12,0.0006094773731525217
ोपय,7,0.00035552846767230434
ाषत,9,0.0004571080298643913
ुमर,31,0.0015744832139773478
ितव,17,0.0008634262786327391
ाहम,11,0.0005586875920564783
िमम,7,0.00035552846767230434
ुदु,19,0.000965005840824826
ानय,13,0.0006602671542485652
िवम,4,0.0002031591243841739
ुपा,35,0.0017776423383615216
ासी,15,0.0007618467164406522
ीनं,10,0.0005078978109604348
ागम,25,0.001269744527401087
ादौ,5,0.0002539489054802174
िषे,18,0.0009142160597287826
ेदु,5,0.0002539489054802174
ासा,59,0.002996597084666565
िमन,10,0.0005078978109604348
ोकं,10,0.0005078978109604348
ीषत,1,5.0789781096043474e-05
ापम,12,0.0006094773731525217
ानम,32,0.0016252729950733912
ामद,8,0.0004063182487683478
िके,10,0.0005078978109604348
िवं,7,0.00035552846767230434
ेवस,6,0.00030473868657626083
ाकप,5,0.0002539489054802174
ामक,8,0.0004063182487683478
ाहर,16,0.0008126364975366956
ांल,1,5.0789781096043474e-05
ामु,40,0.002031591243841739
ुने,9,0.0004571080298643913
ासं,16,0.0008126364975366956
ेणै,1,5.0789781096043474e-05
ैवम,12,0.0006094773731525217
ुती,18,0.0009142160597287826
िकः,1,5.0789781096043474e-05
ुचौ,1,5.0789781096043474e-05
िनम,17,0.0008634262786327391
ीये,2,0.00010157956219208695
ाकि,8,0.0004063182487683478
ोता,3,0.00015236934328813042
ोडु,1,5.0789781096043474e-05
ुपव,5,0.0002539489054802174
ाणि,102,0.005180557671796434
ोरग,5,0.0002539489054802174
ेशा,10,0.0005078978109604348
ीनि,6,0.00030473868657626083
ंसं,2,0.00010157956219208695
ाशः,2,0.00010157956219208695
ारस,15,0.0007618467164406522
िचय,4,0.0002031591243841739
ोचत,11,0.0005586875920564783
ाहि,33,0.0016760627761694348
ृषी,4,0.0002031591243841739
ीणा,23,0.001168164965209
ोहत,3,0.00015236934328813042
िजर,2,0.00010157956219208695
ुचर,3,0.00015236934328813042
िजं,1,5.0789781096043474e-05
ितत,4,0.0002031591243841739
ैखा,3,0.00015236934328813042
ानस,28,0.0014221138706892174
ालख,3,0.00015236934328813042
ीचि,4,0.0002031591243841739
िपा,37,0.0018792219005536086
ोलू,1,5.0789781096043474e-05
ूखल,1,5.0789781096043474e-05
िनश,17,0.0008634262786327391
ैवो,5,0.0002539489054802174
ैवा,10,0.0005078978109604348
ुनय,5,0.0002539489054802174
ुभक,3,0.00015236934328813042
ापर,14,0.0007110569353446087
िलय,4,0.0002031591243841739
िलश,1,5.0789781096043474e-05
ायि,5,0.0002539489054802174
ोपव,6,0.00030473868657626083
ोनि,2,0.00010157956219208695
ृढय,1,5.0789781096043474e-05
ामम,37,0.0018792219005536086
िगम,12,0.0006094773731525217
ुलस,4,0.0002031591243841739
ारथ,24,0.0012189547463050433
ाथश,1,5.0789781096043474e-05
ुतस,5,0.0002539489054802174
िषु,12,0.0006094773731525217
ितृ,10,0.0005078978109604348
ृभक,2,0.00010157956219208695
िषड,1,5.0789781096043474e-05
ोति,4,0.0002031591243841739
ूलफ,6,0.00030473868657626083
ूयि,4,0.0002031591243841739
ानप,12,0.0006094773731525217
ाथो,2,0.00010157956219208695
ाथव,7,0.00035552846767230434
ोरै,10,0.0005078978109604348
ूना,9,0.0004571080298643913
ानद,5,0.0002539489054802174
ूटा,4,0.0002031591243841739
ीमक,8,0.0004063182487683478
ृपा,5,0.0002539489054802174
ेवल,4,0.0002031591243841739
ारम,19,0.000965005840824826
ेशक,4,0.0002031591243841739
ाफल,1,5.0789781096043474e-05
ृषय,2,0.00010157956219208695
ीरः,2,0.00010157956219208695
िजै,2,0.00010157956219208695
ूदक,1,5.0789781096043474e-05
ैलं,5,0.0002539489054802174
ेघम,3,0.00015236934328813042
ुवर,9,0.0004571080298643913
िशत,5,0.0002539489054802174
ुपु,8,0.0004063182487683478
ुमम,2,0.00010157956219208695
ेका,14,0.0007110569353446087
ीरम,6,0.00030473868657626083
ाधर,6,0.00030473868657626083
िवत,4,0.0002031591243841739
ोवृ,2,0.00010157956219208695
िवद,3,0.00015236934328813042
ीरो,10,0.0005078978109604348
ोहे,12,0.0006094773731525217
ोकम,4,0.0002031591243841739
ेहं,6,0.00030473868657626083
ीतल,17,0.0008634262786327391
ूटम,1,5.0789781096043474e-05
ुतः,17,0.0008634262786327391
ेवर,3,0.00015236934328813042
ाजश,1,5.0789781096043474e-05
ेवो,5,0.0002539489054802174
ुरे,11,0.0005586875920564783
िजु,2,0.00010157956219208695
िहर,5,0.0002539489054802174
ाणम,3,0.00015236934328813042
ातश,1,5.0789781096043474e-05
ौतम,1,5.0789781096043474e-05
ोकव,13,0.0006602671542485652
ुरं,4,0.0002031591243841739
ितस,32,0.0016252729950733912
ृगस,8,0.0004063182487683478
ोभय,11,0.0005586875920564783
ुतो,14,0.0007110569353446087
ोषं,3,0.00015236934328813042
ेदत,4,0.0002031591243841739
ृगे,2,0.00010157956219208695
ानह,5,0.0002539489054802174
ितध,2,0.00010157956219208695
ारे,20,0.0010157956219208695
िवर,27,0.0013713240895931737
िषज,2,0.00010157956219208695
िंस,11,0.0005586875920564783
ोपर,4,0.0002031591243841739
ासम,7,0.00035552846767230434
ंंध,1,5.0789781096043474e-05
ुभं,6,0.00030473868657626083
ुसत,3,0.00015236934328813042
िवृ,17,0.0008634262786327391
िपू,8,0.0004063182487683478
ालं,10,0.0005078978109604348
ुशि,4,0.0002031591243841739
ेनो,14,0.0007110569353446087
िनक,3,0.00015236934328813042
िगत,10,0.0005078978109604348
ोषि,6,0.00030473868657626083
ीला,9,0.0004571080298643913
ैभि,1,5.0789781096043474e-05
ोदा,21,0.001066585403016913
िखै,2,0.00010157956219208695
िषह,3,0.00015236934328813042
ातप,5,0.0002539489054802174
ाजत,13,0.0006602671542485652
ावद,9,0.0004571080298643913
ाढम,3,0.00015236934328813042
ालि,20,0.0010157956219208695
ेहम,2,0.00010157956219208695
ायय,4,0.0002031591243841739
ुवृ,5,0.0002539489054802174
ृगय,14,0.0007110569353446087
ूथा,3,0.00015236934328813042
िगण,8,0.0004063182487683478
ंसि,20,0.0010157956219208695
िरम,8,0.0004063182487683478
ूरा,15,0.0007618467164406522
िरु,9,0.0004571080298643913
ुमु,24,0.0012189547463050433
ुपच,7,0.00035552846767230434
ुभत,1,5.0789781096043474e-05
ूणी,5,0.0002539489054802174
ुषी,6,0.00030473868657626083
ुभे,9,0.0004571080298643913
ीमन,7,0.00035552846767230434
ानौ,6,0.00030473868657626083
ृतच,2,0.00010157956219208695
ातं,7,0.00035552846767230434
ुनन,17,0.0008634262786327391
िदम,15,0.0007618467164406522
ुसू,4,0.0002031591243841739
ामज,2,0.00010157956219208695
ुतर,1,5.0789781096043474e-05
ैरं,7,0.00035552846767230434
ाषण,1,5.0789781096043474e-05
ाभू,1,5.0789781096043474e-05
ाचन,3,0.00015236934328813042
ैतद,5,0.0002539489054802174
ारन,2,0.00010157956219208695
िरत,14,0.0007110569353446087
ारक,2,0.00010157956219208695
ीमल,2,0.00010157956219208695
ाबा,35,0.0017776423383615216
ाहो,13,0.0006602671542485652
ियै,2,0.00010157956219208695
ुभद,4,0.0002031591243841739
ृती,1,5.0789781096043474e-05
ीयं,9,0.0004571080298643913
िहि,1,5.0789781096043474e-05
ंसन,11,0.0005586875920564783
ृतब,1,5.0789781096043474e-05
ाणश,2,0.00010157956219208695
ुलं,18,0.0009142160597287826
ेयस,7,0.00035552846767230434
ूयत,6,0.00030473868657626083
ाणध,2,0.00010157956219208695
ामप,30,0.0015236934328813044
ाशस,8,0.0004063182487683478
ेजो,8,0.0004063182487683478
िदभ,3,0.00015236934328813042
ृगद,8,0.0004063182487683478
िजे,1,5.0789781096043474e-05
िरथ,6,0.00030473868657626083
ागच,2,0.00010157956219208695
ूपध,2,0.00010157956219208695
ासर,4,0.0002031591243841739
िचर,15,0.0007618467164406522
िवह,1,5.0789781096043474e-05
ंवा,1,5.0789781096043474e-05
ंयो,7,0.00035552846767230434
ोगक,1,5.0789781096043474e-05
िसं,9,0.0004571080298643913
ोगव,2,0.00010157956219208695
ेहा,7,0.00035552846767230434
ारय,21,0.001066585403016913
ीतध,2,0.00010157956219208695
ामय,12,0.0006094773731525217
ेता,21,0.001066585403016913
िरक,6,0.00030473868657626083
ेशध,1,5.0789781096043474e-05
ेवन,1,5.0789781096043474e-05
ीति,14,0.0007110569353446087
ुरय,2,0.00010157956219208695
ादर,10,0.0005078978109604348
ुणै,6,0.00030473868657626083
ुखा,16,0.0008126364975366956
िमत,6,0.00030473868657626083
ोवन,3,0.00015236934328813042
ैलो,6,0.00030473868657626083
ीचा,4,0.0002031591243841739
ापल,1,5.0789781096043474e-05
ेतद,5,0.0002539489054802174
ाहृ,11,0.0005586875920564783
िचा,6,0.00030473868657626083
ुजे,1,5.0789781096043474e-05
िशन,3,0.00015236934328813042
ापो,3,0.00015236934328813042
ंशि,3,0.00015236934328813042
ुखं,21,0.001066585403016913
ूरक,6,0.00030473868657626083
ाले,23,0.001168164965209
ीमै,1,5.0789781096043474e-05
ंसो,1,5.0789781096043474e-05
ोपज,1,5.0789781096043474e-05
ानभ,6,0.00030473868657626083
ेति,40,0.002031591243841739
ामू,1,5.0789781096043474e-05
ूचु,2,0.00010157956219208695
िजस,4,0.0002031591243841739
ूषा,4,0.0002031591243841739
ीदन,5,0.0002539489054802174
ीरे,8,0.0004063182487683478
ुला,13,0.0006602671542485652
ीदृ,7,0.00035552846767230434
ृशै,1,5.0789781096043474e-05
ैरह,1,5.0789781096043474e-05
ेयै,2,0.00010157956219208695
ोमी,2,0.00010157956219208695
िधौ,2,0.00010157956219208695
ेतै,5,0.0002539489054802174
ागि,4,0.0002031591243841739
ूपि,19,0.000965005840824826
ृढं,5,0.0002539489054802174
ोमक,1,5.0789781096043474e-05
ानघ,4,0.0002031591243841739
ापं,17,0.0008634262786327391
ाथा,4,0.0002031591243841739
ालन,5,0.0002539489054802174
ीवम,4,0.0002031591243841739
िशे,8,0.0004063182487683478
