trigram,frequency,probability
रोह,35,0.000689342760916235
भवि,37,0.0007287337758257341
यति,105,0.002068028282748705
वयो,8,0.00015756405963799657
योः,13,0.0002560415969117444
पयो,3,5.9086522364248715e-05
योश,5,9.847753727374786e-05
चाह,7,0.000137868552183247
मृध,1,1.969550745474957e-05
यैव,15,0.00029543261182124356
वतो,19,0.00037421464164024185
दुष,25,0.0004923876863687392
रात,138,0.002717980028755441
रुत,96,0.001890768715655959
सगर,1,1.969550745474957e-05
वाक,139,0.0027376755362101906
जनक,36,0.0007090382683709846
नका,33,0.0006499517460067358
कात,30,0.0005908652236424871
मजा,29,0.0005711697161877375
रवे,20,0.0003939101490949914
वेप,7,0.000137868552183247
पतो,1,1.969550745474957e-05
तोद,15,0.00029543261182124356
वेग,31,0.0006105607310972367
गात,16,0.00031512811927599313
राव,179,0.003525495834400173
वात,33,0.0006499517460067358
कदल,7,0.000137868552183247
दली,6,0.00011817304472849743
धाङ,3,5.9086522364248715e-05
कगत,1,1.969550745474957e-05
गता,60,0.0011817304472849742
शुभ,52,0.0010241663876469776
भाम,17,0.0003348236267307427
वील,5,9.847753727374786e-05
मुख,61,0.0012014259547397238
खेन,4,7.878202981899828e-05
शुष,15,0.00029543261182124356
सौम,90,0.0017725956709274614
नरे,25,0.0004923876863687392
रेन,14,0.000275737104366494
नकस,5,9.847753727374786e-05
यात,88,0.0017332046560179623
मसम,8,0.00015756405963799657
भवा,19,0.00037421464164024185
वाम,45,0.0008862978354637307
भाच,1,1.969550745474957e-05
रां,39,0.0007681247907352333
शित,56,0.001102948417465976
तसु,3,5.9086522364248715e-05
सुख,53,0.0010438618951017272
खसं,2,3.939101490949914e-05
संम,1,1.969550745474957e-05
धां,7,0.000137868552183247
जपु,9,0.00017725956709274614
पुत,42,0.000827211313099482
रीं,27,0.0005317787012782384
यदभ,1,1.969550745474957e-05
दभि,5,9.847753727374786e-05
भिप,20,0.0003939101490949914
रेत,9,0.00017725956709274614
तमस,11,0.0002166505820022453
वरव,10,0.0001969550745474957
रवृ,7,0.000137868552183247
कैक,15,0.00029543261182124356
केय,21,0.000413605656549741
संव,26,0.0005120831938234888
तुष,10,0.0001969550745474957
येन,74,0.0014574675516514683
घदर,1,1.969550745474957e-05
शिन,11,0.0002166505820022453
यया,17,0.0003348236267307427
याह,28,0.000551474208732988
थाप,12,0.00023634608945699486
पित,84,0.001654422626198964
येद,9,0.00017725956709274614
नीं,21,0.000413605656549741
सका,17,0.0003348236267307427
काम,95,0.0018710732082012093
परस,5,9.847753727374786e-05
शात,8,0.00015756405963799657
दुः,43,0.0008469068205542316
खतर,1,1.969550745474957e-05
तरम,11,0.0002166505820022453
रमस,19,0.00037421464164024185
तिम,47,0.0009256888503732299
यहर,1,1.969550745474957e-05
हरण,17,0.0003348236267307427
रणा,35,0.000689342760916235
णात,7,0.000137868552183247
वति,19,0.00037421464164024185
बाष,14,0.000275737104366494
शोक,55,0.0010832529100112264
कपर,6,0.00011817304472849743
रिप,31,0.0006105607310972367
लुत,11,0.0002166505820022453
मणः,42,0.000827211313099482
रुद,85,0.0016741181336537136
नाग,31,0.0006105607310972367
वसन,14,0.000275737104366494
नाथ,27,0.0005317787012782384
सवो,3,5.9086522364248715e-05
वोप,9,0.00017725956709274614
पमः,4,7.878202981899828e-05
रेष,44,0.0008666023280089811
येण,10,0.0001969550745474957
किम,14,0.000275737104366494
रित,97,0.0019104642231107085
शरे,5,9.847753727374786e-05
रेण,71,0.0013983810292872195
निह,52,0.0010241663876469776
हतस,21,0.000413605656549741
धेन,15,0.00029543261182124356
सोर,5,9.847753727374786e-05
मही,27,0.0005317787012782384
शोण,19,0.00037421464164024185
णित,20,0.0003939101490949914
यका,11,0.0002166505820022453
भरत,17,0.0003348236267307427
रते,14,0.000275737104366494
बभू,46,0.0009059933429184803
भूव,46,0.0009059933429184803
रमो,14,0.000275737104366494
मोक,7,0.000137868552183247
रमि,19,0.00037421464164024185
वाच,96,0.001890768715655959
चले,1,1.969550745474957e-05
भुज,25,0.0004923876863687392
जबल,1,1.969550745474957e-05
बलव,15,0.00029543261182124356
लवे,1,1.969550745474957e-05
गवे,1,1.969550745474957e-05
गित,4,7.878202981899828e-05
पतत,10,0.0001969550745474957
ततु,4,7.878202981899828e-05
शरो,5,9.847753727374786e-05
महो,17,0.0003348236267307427
होर,6,0.00011817304472849743
रसि,15,0.00029543261182124356
यपन,4,7.878202981899828e-05
पनय,4,7.878202981899828e-05
नयत,7,0.000137868552183247
यतु,5,9.847753727374786e-05
तनो,1,1.969550745474957e-05
नोश,1,1.969550745474957e-05
ततस,46,0.0009059933429184803
समह,2,3.939101490949914e-05
विघ,7,0.000137868552183247
घूर,1,1.969550745474957e-05
युक,93,0.0018316821932917102
मणश,10,0.0001969550745474957
रहस,13,0.0002560415969117444
हसन,7,0.000137868552183247
कोभ,1,1.969550745474957e-05
नमभ,4,7.878202981899828e-05
येत,35,0.000689342760916235
चरि,15,0.00029543261182124356
रिष,66,0.0012999034920134717
यसि,69,0.0013589900143777204
थास,17,0.0003348236267307427
थोव,1,1.969550745474957e-05
पुन,84,0.001654422626198964
पूर,64,0.0012605124771039725
रयन,17,0.0003348236267307427
पृच,9,0.00017725956709274614
छतो,1,1.969550745474957e-05
रूत,1,1.969550745474957e-05
गमि,40,0.0007878202981899829
यथः,4,7.878202981899828e-05
तमु,26,0.0005120831938234888
मुव,11,0.0002166505820022453
षसं,21,0.000413605656549741
वलि,7,0.000137868552183247
लित,12,0.00023634608945699486
ननम,4,7.878202981899828e-05
सुम,41,0.0008075158056447324
कुक,4,7.878202981899828e-05
कुल,35,0.000689342760916235
लमा,6,0.00011817304472849743
तसम,6,0.00011817304472849743
वनग,7,0.000137868552183247
नगो,4,7.878202981899828e-05
गोच,5,9.847753727374786e-05
चरौ,1,1.969550745474957e-05
तुम,109,0.0021468103125677034
मिच,44,0.0008666023280089811
छाव,5,9.847753727374786e-05
चरस,3,5.9086522364248715e-05
कान,76,0.0014968585665609674
यपर,7,0.000137868552183247
परा,50,0.0009847753727374785
निब,4,7.878202981899828e-05
बोध,4,7.878202981899828e-05
किल,6,0.00011817304472849743
जयस,1,1.969550745474957e-05
शतह,3,5.9086522364248715e-05
रदा,24,0.0004726921789139897
माम,53,0.0010438618951017272
माह,25,0.0004923876863687392
हुः,8,0.00015756405963799657
पृथ,15,0.00029543261182124356
थिव,16,0.00031512811927599313
षसा,140,0.00275737104366494
साः,25,0.0004923876863687392
तपस,41,0.0008075158056447324
चाभ,6,0.00011817304472849743
राप,87,0.0017135091485632127
मणो,21,0.000413605656549741
दजा,1,1.969550745474957e-05
णाव,5,9.847753727374786e-05
छेद,16,0.00031512811927599313
याभ,24,0.0004726921789139897
भेद,10,0.0001969550745474957
वमे,8,0.00015756405963799657
सृज,22,0.0004333011640044906
मदा,9,0.00017725956709274614
दाम,12,0.00023634608945699486
मेन,10,0.0001969550745474957
मनप,1,1.969550745474957e-05
नपे,2,3.939101490949914e-05
पेक,3,5.9086522364248715e-05
थाग,5,9.847753727374786e-05
गतम,15,0.00029543261182124356
रमा,87,0.0017135091485632127
माण,74,0.0014574675516514683
पला,7,0.000137868552183247
येथ,1,1.969550745474957e-05
थां,10,0.0001969550745474957
तमा,43,0.0008469068205542316
ददे,2,3.939101490949914e-05
चेद,10,0.0001969550745474957
संर,20,0.0003939101490949914
तलो,10,0.0001969550745474957
लोच,17,0.0003348236267307427
चनः,8,0.00015756405963799657
पचे,1,1.969550745474957e-05
चेत,29,0.0005711697161877375
षुद,6,0.00011817304472849743
धिक,13,0.0002560415969117444
हीन,18,0.0003545191341854923
मृत,45,0.0008862978354637307
युम,3,5.9086522364248715e-05
षसे,39,0.0007681247907352333
रणे,34,0.0006696472534614854
तिष,43,0.0008469068205542316
सुन,12,0.00023634608945699486
ताञ,15,0.00029543261182124356
छरा,5,9.847753727374786e-05
सुश,8,0.00015756405963799657
शीघ,16,0.00031512811927599313
रमभ,6,0.00011817304472849743
मभि,41,0.0008075158056447324
धाय,18,0.0003545191341854923
निज,8,0.00015756405963799657
जघा,10,0.0001969550745474957
घान,13,0.0002560415969117444
नुष,50,0.0009847753727374785
याग,10,0.0001969550745474957
गुण,27,0.0005317787012782384
णवत,2,3.939101490949914e-05
बाण,51,0.001004470880192228
मुम,11,0.0002166505820022453
मोच,11,0.0002166505820022453
रुक,10,0.0001969550745474957
मपु,6,0.00011817304472849743
पुङ,14,0.000275737104366494
खान,10,0.0001969550745474957
सुप,30,0.0005908652236424871
निल,10,0.0001969550745474957
लतु,1,1.969550745474957e-05
तुल,18,0.0003545191341854923
यगा,1,1.969550745474957e-05
शरी,16,0.00031512811927599313
रीर,23,0.00045299667145924015
वाब,2,3.939101490949914e-05
हिण,8,0.00015756405963799657
णवा,6,0.00011817304472849743
ससः,2,3.939101490949914e-05
निप,35,0.000689342760916235
पेत,27,0.0005317787012782384
तुश,12,0.00023634608945699486
ताद,17,0.0003348236267307427
धरण,14,0.000275737104366494
लमु,9,0.00017725956709274614
मुद,79,0.0015559450889252161
रवत,7,0.000137868552183247
वजो,2,3.939101490949914e-05
जोप,1,1.969550745474957e-05
पमम,15,0.00029543261182124356
रगृ,6,0.00011817304472849743
याश,39,0.0007681247907352333
तरौ,13,0.0002560415969117444
शरव,11,0.0002166505820022453
रवर,33,0.0006499517460067358
ववर,5,9.847753727374786e-05
षतु,4,7.878202981899828e-05
तुः,21,0.000413605656549741
तकय,1,1.969550745474957e-05
कयम,1,1.969550745474957e-05
यमो,3,5.9086522364248715e-05
मोप,2,3.939101490949914e-05
पमे,3,5.9086522364248715e-05
रौद,19,0.00037421464164024185
थित,77,0.001516554074015717
वाज,8,0.00015756405963799657
जृम,4,7.878202981899828e-05
भमा,3,5.9086522364248715e-05
णाः,16,0.00031512811927599313
काय,18,0.0003545191341854923
राश,43,0.0008469068205542316
शुग,1,1.969550745474957e-05
वरद,5,9.847753727374786e-05
नेन,36,0.0007090382683709846
घवा,11,0.0002166505820022453
वाव,13,0.0002560415969117444
छूल,1,1.969550745474957e-05
रसङ,6,0.00011817304472849743
काश,86,0.0016938136411084632
वलन,6,0.00011817304472849743
लनो,1,1.969550745474957e-05
वाभ,28,0.000551474208732988
शरा,35,0.000689342760916235
चिच,15,0.00029543261182124356
रभृ,3,5.9086522364248715e-05
भृत,8,0.00015756405963799657
शिख,19,0.00037421464164024185
छिन,19,0.00037421464164024185
यकर,8,0.00015756405963799657
करा,21,0.000413605656549741
राद,30,0.0005908652236424871
भुव,11,0.0002166505820022453
पपा,25,0.0004923876863687392
पात,78,0.0015362495814704666
ताश,42,0.000827211313099482
शनि,14,0.000275737104366494
मेर,6,0.00011817304472849743
रोर,3,5.9086522364248715e-05
शिल,15,0.00029543261182124356
लात,14,0.000275737104366494
तलम,4,7.878202981899828e-05
रमु,20,0.0003939101490949914
णसर,2,3.939101490949914e-05
पोप,5,9.847753727374786e-05
पमौ,3,5.9086522364248715e-05
मौश,1,1.969550745474957e-05
तूर,9,0.00017725956709274614
णमा,13,0.0002560415969117444
