digram,frequency,probability
िङ,7,0.0002111359112022682
ूथ,11,0.00033178500331785003
ूण,13,0.0003921095493756409
ूक,12,0.0003619472763467455
ैत,28,0.0008445436448090728
ूश,3,9.048681908668638e-05
ेस,8,0.00024129818423116367
ूच,7,0.0002111359112022682
ःप,9,0.00027146045726005914
ौह,6,0.00018097363817337275
ंत,9,0.00027146045726005914
ूह,17,0.0005127586414912228
ाख,24,0.000723894552693491
ौव,8,0.00024129818423116367
ैड,6,0.00018097363817337275
ृण,25,0.0007540568257223864
ैज,1,3.016227302889546e-05
ौब,3,9.048681908668638e-05
ःस,1,3.016227302889546e-05
ैष,16,0.00048259636846232734
ोघ,3,9.048681908668638e-05
ंख,6,0.00018097363817337275
ृस,7,0.0002111359112022682
ूड,1,3.016227302889546e-05
ैघ,1,3.016227302889546e-05
ंद,7,0.0002111359112022682
ंच,4,0.00012064909211558183
ौञ,7,0.0002111359112022682
ूस,1,3.016227302889546e-05
ीध,1,3.016227302889546e-05
ुड,3,9.048681908668638e-05
ाट,16,0.00048259636846232734
ेध,3,9.048681908668638e-05
ीह,10,0.00030162273028895456
ौभ,1,3.016227302889546e-05
ौर,12,0.0003619472763467455
िञ,17,0.0005127586414912228
ूं,5,0.00015081136514447728
ुघ,7,0.0002111359112022682
ुब,12,0.0003619472763467455
ीज,4,0.00012064909211558183
ंक,8,0.00024129818423116367
ंज,6,0.00018097363817337275
ुठ,1,3.016227302889546e-05
ौघ,10,0.00030162273028895456
ौज,6,0.00018097363817337275
ंष,11,0.00033178500331785003
ौल,5,0.00015081136514447728
ूब,1,3.016227302889546e-05
ंप,6,0.00018097363817337275
ूः,1,3.016227302889546e-05
ोब,2,6.032454605779092e-05
ृन,2,6.032454605779092e-05
िट,4,0.00012064909211558183
ोस,16,0.00048259636846232734
ाड,4,0.00012064909211558183
ौष,2,6.032454605779092e-05
ुय,4,0.00012064909211558183
ंभ,3,9.048681908668638e-05
ैढ,2,6.032454605779092e-05
ीट,1,3.016227302889546e-05
ूढ,7,0.0002111359112022682
ैग,1,3.016227302889546e-05
ौण,2,6.032454605779092e-05
ीग,2,6.032454605779092e-05
ःक,2,6.032454605779092e-05
ीः,2,6.032454605779092e-05
ृव,6,0.00018097363817337275
ैम,2,6.032454605779092e-05
िड,1,3.016227302889546e-05
ःफ,1,3.016227302889546e-05
ोथ,1,3.016227302889546e-05
ंग,2,6.032454605779092e-05
ोढ,1,3.016227302889546e-05
ोट,2,6.032454605779092e-05
ैध,1,3.016227302889546e-05
ूफ,1,3.016227302889546e-05
ःश,1,3.016227302889546e-05
ेङ,1,3.016227302889546e-05
ैऋ,1,3.016227302889546e-05
ोछ,1,3.016227302889546e-05
ैप,1,3.016227302889546e-05
ौप,1,3.016227302889546e-05
ेब,1,3.016227302889546e-05
ों,1,3.016227302889546e-05
ौग,3,9.048681908668638e-05
ुथ,1,3.016227302889546e-05
