digram,frequency,probability
रस,72,0.0034279184917158636
शं,12,0.0005713197486193106
ही,12,0.0005713197486193106
से,30,0.0014282993715482766
भय,23,0.001095029518187012
मध,32,0.001523519329651495
पय,7,0.00033326985336126454
री,76,0.0036183584079223004
हं,68,0.003237478575509427
धु,14,0.0006665397067225291
नव,29,0.0013806893924966674
कै,3,0.00014282993715482764
मय,68,0.003237478575509427
मस,96,0.0045705579889544845
णस,13,0.0006189297276709198
गत,63,0.0029994286802513806
बु,61,0.002904208722148162
धे,13,0.0006189297276709198
रि,190,0.009045896019805752
यच,17,0.0008093696438773567
चि,68,0.003237478575509427
की,17,0.0008093696438773567
षव,6,0.0002856598743096553
वम,67,0.0031898685964578174
तो,120,0.005713197486193106
गु,62,0.0029518187011997716
डा,4,0.00019043991620643687
शे,17,0.0008093696438773567
यि,20,0.0009521995810321843
थो,18,0.0008569796229289659
णप,3,0.00014282993715482764
खत,2,9.521995810321844e-05
रू,34,0.0016187392877547134
नथ,1,4.760997905160922e-05
ला,33,0.0015711293087031042
सख,6,0.0002856598743096553
खी,3,0.00014282993715482764
शु,34,0.0016187392877547134
मी,18,0.0008569796229289659
बन,15,0.0007141496857741383
धू,6,0.0002856598743096553
टो,12,0.0005713197486193106
मं,44,0.0020948390782708055
नं,115,0.00547514759093506
पथ,2,9.521995810321844e-05
थु,1,4.760997905160922e-05
शर,18,0.0008569796229289659
षश,3,0.00014282993715482764
गा,31,0.0014759093505998858
वं,80,0.0038087983241287373
सत,59,0.0028089887640449437
वक,41,0.0019520091411159778
दह,7,0.00033326985336126454
शक,12,0.0005713197486193106
गै,6,0.0002856598743096553
मर,41,0.0019520091411159778
छा,15,0.0007141496857741383
नत,14,0.0006665397067225291
सू,26,0.0012378594553418395
रै,11,0.0005237097695677014
यर,7,0.00033326985336126454
पम,20,0.0009521995810321843
वै,30,0.0014282993715482766
वय,27,0.001285469434393449
सब,1,4.760997905160922e-05
यप,17,0.0008093696438773567
पह,6,0.0002856598743096553
तच,18,0.0008569796229289659
लक,4,0.00019043991620643687
षय,29,0.0013806893924966674
तक,11,0.0005237097695677014
कम,23,0.001095029518187012
कथ,13,0.0006189297276709198
ञे,16,0.0007617596648257475
वर,95,0.004522948009902876
लध,3,0.00014282993715482764
सन,29,0.0013806893924966674
तन,41,0.0019520091411159778
नष,6,0.0002856598743096553
टे,1,4.760997905160922e-05
मो,75,0.0035707484288706915
लस,10,0.00047609979051609216
णे,13,0.0006189297276709198
लघ,3,0.00014282993715482764
लु,4,0.00019043991620643687
तप,51,0.00242810893163207
डो,2,9.521995810321844e-05
दक,8,0.00038087983241287375
कक,2,9.521995810321844e-05
षै,2,9.521995810321844e-05
सो,17,0.0008093696438773567
हो,21,0.0009998095600837935
बत,1,4.760997905160922e-05
पं,17,0.0008093696438773567
खल,1,4.760997905160922e-05
मप,33,0.0015711293087031042
णय,2,9.521995810321844e-05
शत,11,0.0005237097695677014
सृ,14,0.0006665397067225291
सश,1,4.760997905160922e-05
कस,15,0.0007141496857741383
टम,5,0.00023804989525804608
पू,25,0.0011902494762902303
ले,30,0.0014282993715482766
षण,7,0.00033326985336126454
णम,24,0.0011426394972386211
भग,30,0.0014282993715482766
कश,14,0.0006665397067225291
मल,10,0.00047609979051609216
लम,14,0.0006665397067225291
यज,78,0.003713578366025519
लै,3,0.00014282993715482764
मः,27,0.001285469434393449
नै,35,0.0016663492668063226
पप,7,0.00033326985336126454
दौ,4,0.00019043991620643687
वो,25,0.0011902494762902303
रन,34,0.0016187392877547134
णं,23,0.001095029518187012
नह,5,0.00023804989525804608
भै,1,4.760997905160922e-05
पी,2,9.521995810321844e-05
है,7,0.00033326985336126454
भु,21,0.0009998095600837935
कत,7,0.00033326985336126454
गर,9,0.00042848981146448295
वभ,41,0.0019520091411159778
ढच,1,4.760997905160922e-05
पन,12,0.0005713197486193106
छो,2,9.521995810321844e-05
भू,120,0.005713197486193106
सप,4,0.00019043991620643687
मृ,47,0.0022376690154256333
धं,13,0.0006189297276709198
पः,11,0.0005237097695677014
तू,3,0.00014282993715482764
णी,9,0.00042848981146448295
बभ,1,4.760997905160922e-05
चः,5,0.00023804989525804608
चस,2,9.521995810321844e-05
रज,40,0.0019043991620643686
षस,8,0.00038087983241287375
नग,3,0.00014282993715482764
डि,4,0.00019043991620643687
जर,6,0.0002856598743096553
शी,12,0.0005713197486193106
खद,8,0.00038087983241287375
थय,7,0.00033326985336126454
षर,21,0.0009998095600837935
षभ,9,0.00042848981146448295
खस,7,0.00033326985336126454
कल,20,0.0009521995810321843
शम,11,0.0005237097695677014
यय,48,0.0022852789944772423
णः,18,0.0008569796229289659
भौ,3,0.00014282993715482764
कद,4,0.00019043991620643687
णो,15,0.0007141496857741383
मज,14,0.0006665397067225291
जम,9,0.00042848981146448295
षः,12,0.0005713197486193106
घा,8,0.00038087983241287375
तय,22,0.0010474195391354027
गृ,10,0.00047609979051609216
छि,7,0.00033326985336126454
कः,8,0.00038087983241287375
पो,13,0.0006189297276709198
छे,4,0.00019043991620643687
वग,6,0.0002856598743096553
णु,18,0.0008569796229289659
रच,3,0.00014282993715482764
चल,15,0.0007141496857741383
मच,18,0.0008569796229289659
दी,22,0.0010474195391354027
चर,32,0.001523519329651495
शृ,13,0.0006189297276709198
वध,8,0.00038087983241287375
षत,20,0.0009521995810321843
छय,1,4.760997905160922e-05
चो,7,0.00033326985336126454
गद,13,0.0006189297276709198
खि,4,0.00019043991620643687
लभ,15,0.0007141496857741383
भन,2,9.521995810321844e-05
धम,10,0.00047609979051609216
घव,1,4.760997905160922e-05
हू,7,0.00033326985336126454
गं,25,0.0011902494762902303
चय,6,0.0002856598743096553
खे,13,0.0006189297276709198
गे,27,0.001285469434393449
वल,11,0.0005237097695677014
धय,18,0.0008569796229289659
चं,5,0.00023804989525804608
दव,9,0.00042848981146448295
गप,5,0.00023804989525804608
मफ,12,0.0005713197486193106
फल,35,0.0016663492668063226
लप,6,0.0002856598743096553
षब,1,4.760997905160922e-05
यग,10,0.00047609979051609216
सक,17,0.0008093696438773567
धौ,4,0.00019043991620643687
गक,3,0.00014282993715482764
लह,2,9.521995810321844e-05
गस,15,0.0007141496857741383
दू,3,0.00014282993715482764
जह,5,0.00023804989525804608
गः,7,0.00033326985336126454
शल,3,0.00014282993715482764
जं,8,0.00038087983241287375
गच,22,0.0010474195391354027
छन,11,0.0005237097695677014
हक,1,4.760997905160922e-05
लि,14,0.0006665397067225291
गन,9,0.00042848981146448295
ञस,5,0.00023804989525804608
थस,3,0.00014282993715482764
शव,7,0.00033326985336126454
तध,3,0.00014282993715482764
रभ,24,0.0011426394972386211
सी,25,0.0011902494762902303
जे,8,0.00038087983241287375
टः,4,0.00019043991620643687
गभ,3,0.00014282993715482764
भम,2,9.521995810321844e-05
टि,8,0.00038087983241287375
कू,4,0.00019043991620643687
थी,3,0.00014282993715482764
सभ,2,9.521995810321844e-05
भं,4,0.00019043991620643687
षू,2,9.521995810321844e-05
पज,5,0.00023804989525804608
धो,12,0.0005713197486193106
छत,16,0.0007617596648257475
नच,7,0.00033326985336126454
ठत,7,0.00033326985336126454
खम,13,0.0006189297276709198
भस,8,0.00038087983241287375
ठं,2,9.521995810321844e-05
शन,22,0.0010474195391354027
हम,57,0.0027137688059417253
ठा,13,0.0006189297276709198
नघ,3,0.00014282993715482764
जै,2,9.521995810321844e-05
णै,7,0.00033326985336126454
भत,8,0.00038087983241287375
यध,3,0.00014282993715482764
ञभ,1,4.760997905160922e-05
नप,10,0.00047609979051609216
ञश,4,0.00019043991620643687
बि,5,0.00023804989525804608
जत,14,0.0006665397067225291
वघ,1,4.760997905160922e-05
घं,2,9.521995810321844e-05
पच,2,9.521995810321844e-05
ञः,4,0.00019043991620643687
चक,12,0.0005713197486193106
तृ,11,0.0005237097695677014
तश,15,0.0007141496857741383
टस,6,0.0002856598743096553
थव,5,0.00023804989525804608
ठस,2,9.521995810321844e-05
दज,5,0.00023804989525804608
गि,15,0.0007141496857741383
वव,10,0.00047609979051609216
णक,11,0.0005237097695677014
गय,9,0.00042848981146448295
सज,2,9.521995810321844e-05
लय,12,0.0005713197486193106
ठन,4,0.00019043991620643687
मभ,19,0.0009045896019805751
दभ,1,4.760997905160922e-05
सद,25,0.0011902494762902303
टत,1,4.760997905160922e-05
षौ,3,0.00014282993715482764
नौ,7,0.00033326985336126454
रध,4,0.00019043991620643687
वह,6,0.0002856598743096553
बे,1,4.760997905160922e-05
पे,14,0.0006665397067225291
नल,3,0.00014282993715482764
भर,14,0.0006665397067225291
सस,8,0.00038087983241287375
तभ,9,0.00042848981146448295
कव,9,0.00042848981146448295
भक,37,0.001761569224909541
थम,12,0.0005713197486193106
भज,12,0.0005713197486193106
टं,3,0.00014282993715482764
गश,4,0.00019043991620643687
बध,10,0.00047609979051609216
मै,14,0.0006665397067225291
गह,1,4.760997905160922e-05
दग,4,0.00019043991620643687
धक,2,9.521995810321844e-05
यभ,10,0.00047609979051609216
वप,13,0.0006189297276709198
मग,6,0.0002856598743096553
ली,4,0.00019043991620643687
दै,16,0.0007617596648257475
ञं,6,0.0002856598743096553
यण,7,0.00033326985336126454
ञव,1,4.760997905160922e-05
ञक,2,9.521995810321844e-05
षप,2,9.521995810321844e-05
मष,5,0.00023804989525804608
लव,5,0.00023804989525804608
लब,4,0.00019043991620643687
नश,19,0.0009045896019805751
शय,26,0.0012378594553418395
ठो,3,0.00014282993715482764
वु,1,4.760997905160922e-05
गौ,3,0.00014282993715482764
थग,5,0.00023804989525804608
यञ,1,4.760997905160922e-05
रृ,1,4.760997905160922e-05
शञ,1,4.760997905160922e-05
पञ,5,0.00023804989525804608
रल,12,0.0005713197486193106
णन,2,9.521995810321844e-05
रब,2,9.521995810321844e-05
ढो,4,0.00019043991620643687
शज,1,4.760997905160922e-05
खय,1,4.760997905160922e-05
ढु,1,4.760997905160922e-05
खो,1,4.760997905160922e-05
गी,27,0.001285469434393449
तह,3,0.00014282993715482764
णौ,1,4.760997905160922e-05
ञत,2,9.521995810321844e-05
रग,5,0.00023804989525804608
ढस,2,9.521995810321844e-05
षज,2,9.521995810321844e-05
थद,2,9.521995810321844e-05
यब,1,4.760997905160922e-05
चौ,3,0.00014282993715482764
शश,9,0.00042848981146448295
कय,2,9.521995810321844e-05
वब,2,9.521995810321844e-05
धस,8,0.00038087983241287375
खह,1,4.760997905160922e-05
लत,7,0.00033326985336126454
ञि,3,0.00014282993715482764
णच,1,4.760997905160922e-05
चञ,3,0.00014282993715482764
पै,4,0.00019043991620643687
जस,31,0.0014759093505998858
वथ,2,9.521995810321844e-05
ढम,3,0.00014282993715482764
कच,4,0.00019043991620643687
रष,13,0.0006189297276709198
ची,1,4.760997905160922e-05
दब,1,4.760997905160922e-05
कज,1,4.760997905160922e-05
छृ,3,0.00014282993715482764
टध,1,4.760997905160922e-05
जग,20,0.0009521995810321843
पध,2,9.521995810321844e-05
गण,3,0.00014282993715482764
दः,7,0.00033326985336126454
नृ,2,9.521995810321844e-05
बी,4,0.00019043991620643687
यी,2,9.521995810321844e-05
चत,7,0.00033326985336126454
रर,3,0.00014282993715482764
कभ,1,4.760997905160922e-05
भः,5,0.00023804989525804608
यल,2,9.521995810321844e-05
तग,5,0.00023804989525804608
ढव,2,9.521995810321844e-05
ञो,4,0.00019043991620643687
हभ,3,0.00014282993715482764
भृ,7,0.00033326985336126454
सय,6,0.0002856598743096553
गब,2,9.521995810321844e-05
गध,1,4.760997905160922e-05
यफ,1,4.760997905160922e-05
जव,5,0.00023804989525804608
वष,2,9.521995810321844e-05
टभ,3,0.00014282993715482764
सच,5,0.00023804989525804608
घक,1,4.760997905160922e-05
घज,1,4.760997905160922e-05
षध,2,9.521995810321844e-05
ञै,3,0.00014282993715482764
गल,1,4.760997905160922e-05
दद,3,0.00014282993715482764
भफ,1,4.760997905160922e-05
ढः,1,4.760997905160922e-05
नज,2,9.521995810321844e-05
खर,1,4.760997905160922e-05
बृ,2,9.521995810321844e-05
कन,2,9.521995810321844e-05
जप,2,9.521995810321844e-05
गज,1,4.760997905160922e-05
नू,1,4.760997905160922e-05
झष,1,4.760997905160922e-05
खः,3,0.00014282993715482764
छल,1,4.760997905160922e-05
दण,1,4.760997905160922e-05
टु,9,0.00042848981146448295
छक,1,4.760997905160922e-05
टप,2,9.521995810321844e-05
छस,3,0.00014282993715482764
बर,1,4.760997905160922e-05
कध,1,4.760997905160922e-05
टर,1,4.760997905160922e-05
जल,3,0.00014282993715482764
कब,1,4.760997905160922e-05
तब,5,0.00023804989525804608
लन,2,9.521995810321844e-05
घै,1,4.760997905160922e-05
लग,1,4.760997905160922e-05
चू,1,4.760997905160922e-05
तङ,1,4.760997905160922e-05
लद,1,4.760997905160922e-05
टी,1,4.760997905160922e-05
सग,1,4.760997905160922e-05
हश,1,4.760997905160922e-05
दथ,1,4.760997905160922e-05
ढभ,1,4.760997905160922e-05
टव,3,0.00014282993715482764
धत,1,4.760997905160922e-05
ढन,1,4.760997905160922e-05
भप,3,0.00014282993715482764
ञम,1,4.760997905160922e-05
ञय,2,9.521995810321844e-05
धै,2,9.521995810321844e-05
शौ,6,0.0002856598743096553
वङ,1,4.760997905160922e-05
णभ,2,9.521995810321844e-05
ङक,1,4.760997905160922e-05
जङ,1,4.760997905160922e-05
णत,3,0.00014282993715482764
पल,5,0.00023804989525804608
थन,1,4.760997905160922e-05
ढय,1,4.760997905160922e-05
हौ,1,4.760997905160922e-05
जघ,1,4.760997905160922e-05
घन,1,4.760997905160922e-05
खै,1,4.760997905160922e-05
धश,2,9.521995810321844e-05
षष,1,4.760997905160922e-05
वौ,1,4.760997905160922e-05
पब,1,4.760997905160922e-05
पभ,1,4.760997905160922e-05
बद,2,9.521995810321844e-05
धप,1,4.760997905160922e-05
हज,2,9.521995810321844e-05
खप,1,4.760997905160922e-05
कट,1,4.760997905160922e-05
लल,1,4.760997905160922e-05
वण,1,4.760997905160922e-05
णर,1,4.760997905160922e-05
खश,1,4.760997905160922e-05
यष,1,4.760997905160922e-05
ञप,1,4.760997905160922e-05
ढग,1,4.760997905160922e-05
डय,1,4.760997905160922e-05
ञद,3,0.00014282993715482764
षक,1,4.760997905160922e-05
छब,1,4.760997905160922e-05
शभ,1,4.760997905160922e-05
गफ,1,4.760997905160922e-05
दल,1,4.760997905160922e-05
शठ,1,4.760997905160922e-05
घस,1,4.760997905160922e-05
नङ,1,4.760997905160922e-05
