digram,frequency,probability
ैह,76,7.007326620990576e-06
ँख,67,6.177511626399587e-06
ूँ,92,8.482553278041223e-06
ेे,57,5.255494965742932e-06
ाछ,99,9.127964940500881e-06
ै्,31,2.8582516480356298e-06
ाँ,169,1.5582081565097464e-05
ृभ,62,5.7165032960712595e-06
ेउ,80,7.376133285253238e-06
ौड,51,4.702284969348939e-06
ीउ,65,5.993108294268255e-06
ःख,45,4.149074972954947e-06
िओ,98,9.035763274435217e-06
ि.,65,5.993108294268255e-06
ु्,150,1.3830249909849821e-05
ू्,60,5.532099963939929e-06
ुा,38,3.503663310495288e-06
ेऊ,24,2.2128399855759713e-06
ोऊ,42,3.87246997475795e-06
ाअ,118,1.0879796595748526e-05
ुठ,104,9.588973270829209e-06
ोथ,211,1.9454551539855413e-05
ैै,22,2.0284366534446404e-06
ीे,34,3.134856646232626e-06
ीा,22,2.0284366534446404e-06
ीइ,67,6.177511626399587e-06
िआ,138,1.2723829917061836e-05
ुढ,45,4.149074972954947e-06
ँव,20,1.8440333213133096e-06
ंइ,62,5.7165032960712595e-06
ूण,66,6.085309960333921e-06
ेै,18,1.6596299891819785e-06
ँध,18,1.6596299891819785e-06
ीअ,33,3.0426549801669606e-06
ेा,112,1.0326586599354534e-05
िढ,34,3.134856646232626e-06
ेथ,91,8.390351611975558e-06
ंओ,50,4.6100833032832735e-06
िे,84,7.7449399495159e-06
ोे,41,3.7802683086922845e-06
ेझ,14,1.2908233249193167e-06
ाो,21,1.936234987378975e-06
ं।,13,1.198621658853651e-06
ाे,118,1.0879796595748526e-05
ाा,67,6.177511626399587e-06
ंआ,19,1.751831655247644e-06
ुँ,48,4.425679971151943e-06
ौय,23,2.120638319510306e-06
िी,23,2.120638319510306e-06
ँक,22,2.0284366534446404e-06
ाै,27,2.4894449837729676e-06
ी्,20,1.8440333213133096e-06
ैख,24,2.2128399855759713e-06
ूढ,40,3.688066642626619e-06
े।,12,1.1064199927879856e-06
ू.,66,6.085309960333921e-06
ोउ,35,3.2270583122982915e-06
ंं,73,6.73072162279358e-06
ूा,22,2.0284366534446404e-06
ोघ,21,1.936234987378975e-06
ँच,46,4.241276639020612e-06
े्,15,1.3830249909849822e-06
ेऐ,11,1.0142183267223202e-06
ँग,43,3.964671640823615e-06
ैण,28,2.5816466498386335e-06
ै।,33,3.0426549801669606e-06
ँस,19,1.751831655247644e-06
िअ,49,4.5178816372176084e-06
ूघ,15,1.3830249909849822e-06
ंए,40,3.688066642626619e-06
ौघ,10,9.220166606566548e-07
ूई,10,9.220166606566548e-07
ोओ,10,9.220166606566548e-07
ा।,20,1.8440333213133096e-06
ुउ,10,9.220166606566548e-07
ीढ,10,9.220166606566548e-07
ृग,17,1.567428323116313e-06
ुु,42,3.87246997475795e-06
ीझ,26,2.397243317707302e-06
ृ्,18,1.6596299891819785e-06
ृस,14,1.2908233249193167e-06
िइ,9,8.298149945909892e-07
िा,25,2.3050416516416367e-06
ी।,8,7.376133285253238e-07
ँत,8,7.376133285253238e-07
ृन,8,7.376133285253238e-07
ौआ,19,1.751831655247644e-06
ोऐ,8,7.376133285253238e-07
िो,8,7.376133285253238e-07
ाऐ,22,2.0284366534446404e-06
ंे,10,9.220166606566548e-07
ृछ,7,6.454116624596584e-07
ःस,18,1.6596299891819785e-06
ँ.,7,6.454116624596584e-07
ाी,7,6.454116624596584e-07
ृढ,7,6.454116624596584e-07
ैा,6,5.532099963939928e-07
ृम,6,5.532099963939928e-07
ौउ,6,5.532099963939928e-07
िउ,23,2.120638319510306e-06
ँद,8,7.376133285253238e-07
ो।,6,5.532099963939928e-07
ँन,6,5.532099963939928e-07
ँढ,5,4.610083303283274e-07
ोृ,4,3.688066642626619e-07
ृु,4,3.688066642626619e-07
ेी,4,3.688066642626619e-07
िऊ,7,6.454116624596584e-07
िऔ,4,3.688066642626619e-07
ुऋ,3,2.766049981969964e-07
ौठ,3,2.766049981969964e-07
ैउ,3,2.766049981969964e-07
ैऔ,2,1.8440333213133095e-07
िऋ,2,1.8440333213133095e-07
िई,2,1.8440333213133095e-07
ँब,2,1.8440333213133095e-07
ंई,2,1.8440333213133095e-07
ोा,1,9.220166606566547e-08
