digram,frequency,probability
शो,1024,0.002241220064172434
वद,603,0.0013197809557577906
नञ,2,4.377382937836785e-06
पौ,135,0.00029547334830398297
रं,1972,0.00431609957670707
को,568,0.0012431767543456468
रः,608,0.0013307244131023825
नन,806,0.0017640853239482242
ठि,92,0.00020135961514049211
लः,211,0.0004618138999417808
हद,123,0.00026920905067696226
सु,3227,0.007062907370199652
घो,310,0.0006784943553647016
षम,392,0.0008579670558160099
मण,1329,0.0029087709621925437
णि,942,0.0020617473637211258
पक,360,0.0007879289288106213
कौ,305,0.0006675508980201097
रम,3109,0.0068046417768672825
सः,296,0.0006478526747998441
खण,7,1.5320840282428747e-05
डी,16,3.501906350269428e-05
टद,12,2.626429762702071e-05
दो,250,0.0005471728672295981
शः,201,0.0004399269852525969
पृ,431,0.0009433260231038271
पत,1217,0.002663637517673684
रश,574,0.0012563089031591573
बा,798,0.001746575792196877
हु,702,0.0015364614111807115
थक,75,0.00016415186016887942
षो,281,0.0006150223027660683
दय,457,0.0010002320012957053
यद,901,0.0019720110134954717
रय,835,0.0018275573765468578
यत,3053,0.006682075054607852
नभ,140,0.00030641680564857493
भश,16,3.501906350269428e-05
नु,2025,0.0044321002245597445
कप,509,0.0011140439576794617
वज,356,0.0007791741629349478
जः,219,0.00047932343169312795
रस,2034,0.00445179844778001
शं,550,0.001203780307905116
ही,653,0.0014292155292037103
से,695,0.0015211405708982827
भय,349,0.000763853322652519
मध,477,0.0010440058306740731
पय,258,0.0005646823989809452
री,2031,0.004445232373373255
हं,891,0.0019501240988062877
धु,351,0.0007682307055903557
नव,432,0.0009455147145727455
कै,417,0.0009126843425389696
मय,1008,0.0022062010006697395
मस,1228,0.002687713123831786
णस,455,0.0009958546183578686
गत,1496,0.0032742824375019152
बु,485,0.0010615153624254203
धे,274,0.0005997014624836395
रि,4515,0.009881941982166543
यच,154,0.0003370584862134324
चि,2005,0.004388326395181377
की,366,0.0008010610776241317
षव,132,0.0002889072738972278
वम,1205,0.002637373220046663
तो,2504,0.005480483438171655
गु,717,0.0015692917832144874
डा,79,0.000172906626044553
शे,459,0.0010046093842335422
यि,779,0.0017049906542874278
थो,300,0.0006566074406755177
णप,85,0.00018603877485806337
खत,23,5.033990378512303e-05
रू,920,0.002013596151404921
नथ,5,1.0943457344591961e-05
ला,1580,0.00345813252089106
सख,74,0.00016196316869996103
खी,61,0.00013351017960402194
शु,911,0.0019938979281846556
मी,411,0.0008995521937254593
बन,158,0.000345813252089106
धू,193,0.00042241745350124975
टो,160,0.00035019063502694277
मं,854,0.001869142514456307
नं,1835,0.00401624884546525
पथ,154,0.0003370584862134324
थु,41,8.97363502256541e-05
शर,752,0.0016458959846266312
षश,47,0.00010286849903916445
गा,1139,0.002492919583098049
वं,1694,0.003707643348347757
सत,944,0.0020661247466589624
वक,512,0.001120610032086217
दह,99,0.00021668045542292086
शक,454,0.0009936659268889503
गै,112,0.00024513344451885995
मर,1089,0.002383485009652129
छा,231,0.0005055877293201487
नत,183,0.00040053053881206584
सू,438,0.0009586468633862559
रै,685,0.0014992536562090989
यर,190,0.0004158513790944946
पम,518,0.0011337421808997274
वै,1017,0.002225899223890005
वय,910,0.0019917092367157372
सब,52,0.00011381195638375641
यप,425,0.0009301938742903167
पह,120,0.0002626429762702071
तच,266,0.0005821919307322924
लक,1112,0.0024338249134372523
षय,447,0.0009783450866065215
तक,411,0.0008995521937254593
कम,406,0.0008886087363808673
कथ,432,0.0009455147145727455
ञे,101,0.00022105783836075764
वर,2644,0.00578690024382023
लध,32,7.003812700538856e-05
सन,1296,0.0028365441437182364
तन,561,0.0012278559140632183
नष,82,0.0001794727004513082
टे,119,0.0002604542848012887
मो,883,0.0019326145670549406
लस,306,0.000669739589489028
णे,573,0.001254120211690239
लघ,31,6.784943553647016e-05
लु,211,0.0004618138999417808
तप,891,0.0019501240988062877
डो,20,4.3773829378367846e-05
दक,311,0.0006806830468336201
कक,92,0.00020135961514049211
षै,80,0.00017509531751347138
सो,408,0.0008929861193187041
हो,337,0.0007375890250254982
बत,31,6.784943553647016e-05
पं,283,0.0006193996857039051
खल,102,0.00022324652982967603
मप,695,0.0015211405708982827
णय,76,0.00016634055163779782
शत,519,0.0011359308723686457
सृ,205,0.00044868175112827046
सश,106,0.0002320012957053496
कस,508,0.0011118552662105433
टम,122,0.00026702035920804387
पू,742,0.0016240090699374472
ले,663,0.0014511024438928941
षण,522,0.001142496946775401
णम,552,0.0012081576908429526
भग,274,0.0005997014624836395
कश,185,0.0004049079217499026
मल,349,0.000763853322652519
लम,567,0.0012409880628767285
यज,417,0.0009126843425389696
लै,171,0.00037426624118504513
मः,490,0.0010724588197700124
नै,534,0.0011687612444024216
पप,241,0.0005274746440093326
दौ,127,0.00027796381655263583
वो,550,0.001203780307905116
रन,523,0.0011446856382443193
णं,694,0.0015189518794293643
नह,60,0.00013132148813510354
भै,79,0.000172906626044553
पी,233,0.0005099651122579855
है,100,0.00021886914689183925
भु,367,0.00080324976909305
कत,46,0.00010067980757024606
गर,587,0.0012847618922550963
वभ,227,0.0004968329634444751
ढच,3,6.5660744067551775e-06
पन,555,0.0012147237652497078
छो,19,4.1585137909449454e-05
भू,1268,0.0027752607825885216
सप,184,0.00040271923028098423
मृ,802,0.0017553305580725507
धं,298,0.0006522300577376809
पः,179,0.00039177577293639227
तू,120,0.0002626429762702071
णी,334,0.0007310229506187431
बभ,258,0.0005646823989809452
चः,129,0.0002823411994904726
चस,97,0.00021230307248508407
रज,533,0.001166572552933503
षस,1080,0.0023637867864318637
नग,255,0.0005581163245741901
डि,146,0.0003195489544620853
जर,178,0.0003895870814674739
शी,410,0.0008973635022565409
खद,31,6.784943553647016e-05
थय,102,0.00022324652982967603
षर,119,0.0002604542848012887
षभ,203,0.0004443043681904337
खस,69,0.00015101971135536907
कल,305,0.0006675508980201097
शम,341,0.0007463437909011718
यय,420,0.0009192504169457248
णः,461,0.0010089867671713789
भौ,130,0.000284529890959391
कद,96,0.00021011438101616568
णो,386,0.0008448349070024995
मज,527,0.0011534404041199928
जम,225,0.0004924555805066384
षः,97,0.00021230307248508407
घा,188,0.0004114739961566578
तय,653,0.0014292155292037103
गृ,538,0.0011775160102780952
छि,127,0.00027796381655263583
कः,131,0.0002867185824283094
पो,225,0.0004924555805066384
छे,106,0.0002320012957053496
वग,231,0.0005055877293201487
णु,139,0.00030422811417965654
रच,185,0.0004049079217499026
चल,89,0.00019479354073373694
मच,134,0.0002932846568350646
दी,813,0.001779406164230653
चर,553,0.0012103463823118711
शृ,188,0.0004114739961566578
वध,295,0.0006456639833309258
षत,412,0.0009017408851943777
छय,22,4.8151212316204636e-05
चो,294,0.0006434752918620073
गद,221,0.00048370081463096473
खि,179,0.00039177577293639227
लभ,137,0.00029985073124181975
भन,59,0.00012913279666618515
धम,212,0.0004640025914106992
घव,806,0.0017640853239482242
हू,209,0.000457436517003944
गं,210,0.0004596252084728624
चय,205,0.00044868175112827046
खे,135,0.00029547334830398297
गे,364,0.0007966836946862949
वल,375,0.0008207593008443971
धय,81,0.00017728400898238978
चं,48,0.00010505719050808284
दव,144,0.0003151715715242485
गप,80,0.00017509531751347138
मफ,19,4.1585137909449454e-05
फल,305,0.0006675508980201097
लप,243,0.0005318520269471694
षब,3,6.5660744067551775e-06
यग,191,0.00041804007056341297
सक,233,0.0005099651122579855
धौ,62,0.00013569887107294033
गक,29,6.347205259863338e-05
लह,24,5.252859525404142e-05
गस,227,0.0004968329634444751
दू,383,0.0008382688325957443
जह,113,0.00024732213598777834
गः,77,0.0001685292431067162
शल,174,0.0003808323155918003
जं,122,0.00026702035920804387
गच,375,0.0008207593008443971
छन,175,0.0003830210070607187
हक,25,5.471728672295981e-05
लि,895,0.0019588788646819613
गन,438,0.0009586468633862559
ञस,82,0.0001794727004513082
थस,220,0.00048151212316204634
शव,57,0.00012475541372834837
तध,49,0.00010724588197700123
रभ,646,0.0014138946889212815
सी,1114,0.0024382022963750894
जे,203,0.0004443043681904337
टः,54,0.00011818933932159319
गभ,9,1.969822322026553e-05
भम,140,0.00030641680564857493
टि,222,0.0004858895060998831
कू,188,0.0004114739961566578
थी,46,0.00010067980757024606
सभ,81,0.00017728400898238978
भं,116,0.0002538882103945335
षू,23,5.033990378512303e-05
पज,45,9.849111610132766e-05
धो,224,0.0004902668890377199
छत,235,0.0005143424951958223
नच,115,0.00025169951892561513
ठत,124,0.00027139774214588066
खम,178,0.0003895870814674739
भस,135,0.00029547334830398297
ठं,116,0.0002538882103945335
शन,680,0.001488310198864507
हम,477,0.0010440058306740731
ठा,125,0.00027358643361479905
नघ,68,0.00014883101988645068
जै,57,0.00012475541372834837
णै,318,0.0006960038871160487
भत,72,0.00015758578576212425
यध,82,0.0001794727004513082
ञभ,3,6.5660744067551775e-06
नप,257,0.0005624937075120269
ञश,35,7.660420141214373e-05
बि,186,0.000407096613218821
जत,171,0.00037426624118504513
वघ,3,6.5660744067551775e-06
घं,24,5.252859525404142e-05
पच,80,0.00017509531751347138
ञः,57,0.00012475541372834837
चक,456,0.000998043309826787
तृ,277,0.0006062675368903947
तश,502,0.001098723117397033
टस,113,0.00024732213598777834
थव,116,0.0002538882103945335
ठस,83,0.00018166139192022659
दज,27,5.9094669660796596e-05
गि,377,0.0008251366837822339
वव,195,0.00042679483643908654
णक,69,0.00015101971135536907
गय,61,0.00013351017960402194
सज,74,0.00016196316869996103
लय,246,0.0005384181013539245
ठन,48,0.00010505719050808284
मभ,456,0.000998043309826787
दभ,55,0.00012037803079051158
सद,352,0.0007704193970592742
टत,22,4.8151212316204636e-05
षौ,65,0.0001422649454796955
नौ,206,0.00045087044259718885
रध,180,0.00039396446440531066
वह,156,0.0003414358691512692
बे,30,6.566074406755177e-05
पे,463,0.0010133641501092157
नल,86,0.00018822746632698176
भर,866,0.0018954068120833278
सस,310,0.0006784943553647016
तभ,58,0.00012694410519726676
कव,145,0.0003173602629931669
भक,235,0.0005143424951958223
थम,257,0.0005624937075120269
भज,55,0.00012037803079051158
टं,173,0.0003786436241228819
गश,59,0.00012913279666618515
बध,31,6.784943553647016e-05
मै,451,0.000987099852482195
गह,42,9.192504169457249e-05
दग,114,0.00024951082745669674
धक,59,0.00012913279666618515
यभ,163,0.000356756709433698
वप,275,0.000601890153952558
मग,185,0.0004049079217499026
ली,424,0.0009280051828213984
दै,248,0.0005427954842917613
ञं,46,0.00010067980757024606
यण,61,0.00013351017960402194
ञव,13,2.8452989095939102e-05
ञक,10,2.1886914689183923e-05
षप,60,0.00013132148813510354
मष,26,5.6905978191878204e-05
लव,464,0.001015552841578134
लब,72,0.00015758578576212425
नश,265,0.000580003239263374
शय,403,0.0008820426619741121
ठो,100,0.00021886914689183925
वु,133,0.0002910959653661462
गौ,65,0.0001422649454796955
थग,41,8.97363502256541e-05
यञ,21,4.5962520847286245e-05
रृ,21,4.5962520847286245e-05
शञ,1,2.1886914689183924e-06
पञ,114,0.00024951082745669674
रल,104,0.00022762391276751282
णन,46,0.00010067980757024606
रब,130,0.000284529890959391
ढो,11,2.4075606158102318e-05
शज,11,2.4075606158102318e-05
खय,4,8.75476587567357e-06
ढु,15,3.2830372033775886e-05
खो,80,0.00017509531751347138
गी,164,0.0003589454009026164
तह,47,0.00010286849903916445
णौ,158,0.000345813252089106
ञत,6,1.3132148813510355e-05
रग,274,0.0005997014624836395
ढस,13,2.8452989095939102e-05
षज,15,3.2830372033775886e-05
थद,6,1.3132148813510355e-05
यब,45,9.849111610132766e-05
चौ,12,2.626429762702071e-05
शश,196,0.00042898352790800493
कय,107,0.000234189987174268
वब,52,0.00011381195638375641
धस,181,0.00039615315587422905
खह,5,1.0943457344591961e-05
लत,118,0.0002582655933323703
ञि,18,3.939644644053106e-05
णच,45,9.849111610132766e-05
चञ,10,2.1886914689183923e-05
पै,136,0.00029766203977290136
जस,467,0.0010221189159848893
वथ,62,0.00013569887107294033
ढम,21,4.5962520847286245e-05
कच,168,0.00036770016677828996
रष,173,0.0003786436241228819
ची,144,0.0003151715715242485
दब,20,4.3773829378367846e-05
कज,30,6.566074406755177e-05
छृ,13,2.8452989095939102e-05
टध,3,6.5660744067551775e-06
जग,489,0.0010702701283010938
पध,30,6.566074406755177e-05
गण,245,0.0005362294098850062
दः,123,0.00026920905067696226
नृ,410,0.0008973635022565409
बी,20,4.3773829378367846e-05
यी,153,0.000334869794744514
चत,295,0.0006456639833309258
रर,282,0.0006172109942349866
कभ,17,3.720775497161267e-05
भः,96,0.00021011438101616568
यल,33,7.222681847430695e-05
तग,76,0.00016634055163779782
ढव,29,6.347205259863338e-05
ञो,127,0.00027796381655263583
हभ,8,1.750953175134714e-05
भृ,244,0.0005340407184160877
सय,92,0.00020135961514049211
गब,10,2.1886914689183923e-05
गध,23,5.033990378512303e-05
यफ,11,2.4075606158102318e-05
जव,116,0.0002538882103945335
वष,15,3.2830372033775886e-05
टभ,22,4.8151212316204636e-05
सच,78,0.0001707179345756346
घक,12,2.626429762702071e-05
घज,10,2.1886914689183923e-05
षध,26,5.6905978191878204e-05
ञै,18,3.939644644053106e-05
गल,74,0.00016196316869996103
दद,499,0.0010921570429902779
भफ,1,2.1886914689183924e-06
ढः,1,2.1886914689183924e-06
नज,38,8.317027581889891e-05
खर,211,0.0004618138999417808
बृ,41,8.97363502256541e-05
कन,222,0.0004858895060998831
जप,150,0.00032830372033775885
गज,145,0.0003173602629931669
नू,246,0.0005384181013539245
झष,7,1.5320840282428747e-05
खः,29,6.347205259863338e-05
छल,4,8.75476587567357e-06
दण,157,0.0003436245606201876
टु,164,0.0003589454009026164
छक,9,1.969822322026553e-05
टप,58,0.00012694410519726676
छस,98,0.00021449176395400247
बर,171,0.00037426624118504513
कध,7,1.5320840282428747e-05
टर,15,3.2830372033775886e-05
जल,338,0.0007397777164944167
कब,35,7.660420141214373e-05
तब,45,9.849111610132766e-05
लन,112,0.00024513344451885995
घै,48,0.00010505719050808284
लग,25,5.471728672295981e-05
चू,33,7.222681847430695e-05
तङ,47,0.00010286849903916445
लद,78,0.0001707179345756346
टी,46,0.00010067980757024606
सग,82,0.0001794727004513082
हश,24,5.252859525404142e-05
दथ,2,4.377382937836785e-06
ढभ,4,8.75476587567357e-06
टव,86,0.00018822746632698176
धत,95,0.0002079256895472473
ढन,4,8.75476587567357e-06
भप,9,1.969822322026553e-05
ञम,14,3.0641680564857494e-05
ञय,21,4.5962520847286245e-05
धै,152,0.00033268110327559563
शौ,37,8.098158434998052e-05
वङ,70,0.00015320840282428746
णभ,32,7.003812700538856e-05
ङक,3,6.5660744067551775e-06
जङ,21,4.5962520847286245e-05
णत,62,0.00013569887107294033
पल,135,0.00029547334830398297
थन,33,7.222681847430695e-05
ढय,3,6.5660744067551775e-06
हौ,41,8.97363502256541e-05
जघ,42,9.192504169457249e-05
घन,93,0.0002035483066094105
खै,37,8.098158434998052e-05
धश,69,0.00015101971135536907
षष,36,7.879289288106212e-05
वौ,94,0.0002057369980783289
पब,14,3.0641680564857494e-05
पभ,35,7.660420141214373e-05
बद,91,0.00019917092367157372
धप,31,6.784943553647016e-05
हज,10,2.1886914689183923e-05
खप,17,3.720775497161267e-05
कट,43,9.411373316349088e-05
लल,61,0.00013351017960402194
वण,540,0.0011818933932159319
णर,16,3.501906350269428e-05
खश,18,3.939644644053106e-05
यष,38,8.317027581889891e-05
ञप,13,2.8452989095939102e-05
ढग,2,4.377382937836785e-06
डय,22,4.8151212316204636e-05
ञद,4,8.75476587567357e-06
षक,45,9.849111610132766e-05
छब,3,6.5660744067551775e-06
शभ,13,2.8452989095939102e-05
गफ,5,1.0943457344591961e-05
दल,39,8.53589672878173e-05
शठ,11,2.4075606158102318e-05
घस,44,9.630242463240927e-05
नङ,8,1.750953175134714e-05
थश,24,5.252859525404142e-05
हल,70,0.00015320840282428746
शप,68,0.00014883101988645068
हण,44,9.630242463240927e-05
गू,69,0.00015101971135536907
ढज,3,6.5660744067551775e-06
भल,20,4.3773829378367846e-05
थत,13,2.8452989095939102e-05
सल,332,0.0007266455676809063
ठग,8,1.750953175134714e-05
गङ,92,0.00020135961514049211
सथ,8,1.750953175134714e-05
ठप,17,3.720775497161267e-05
छद,54,0.00011818933932159319
चद,5,1.0943457344591961e-05
डक,95,0.0002079256895472473
भङ,27,5.9094669660796596e-05
खड,22,4.8151212316204636e-05
णख,27,5.9094669660796596e-05
लच,25,5.471728672295981e-05
जौ,38,8.317027581889891e-05
जट,103,0.00022543522129859443
ठे,83,0.00018166139192022659
तल,198,0.0004333609108458417
जद,17,3.720775497161267e-05
लङ,251,0.0005493615586985165
नध,44,9.630242463240927e-05
पघ,5,1.0943457344591961e-05
पठ,4,8.75476587567357e-06
लश,80,0.00017509531751347138
चच,61,0.00013351017960402194
हच,18,3.939644644053106e-05
थौ,35,7.660420141214373e-05
शद,54,0.00011818933932159319
कष,17,3.720775497161267e-05
णब,12,2.626429762702071e-05
थप,103,0.00022543522129859443
पग,78,0.0001707179345756346
रघ,156,0.0003414358691512692
घु,153,0.000334869794744514
यङ,37,8.098158434998052e-05
चव,25,5.471728672295981e-05
वट,18,3.939644644053106e-05
धद,11,2.4075606158102318e-05
मथ,118,0.0002582655933323703
चप,19,4.1585137909449454e-05
रञ,28,6.128336112971499e-05
षट,26,5.6905978191878204e-05
ञौ,7,1.5320840282428747e-05
बौ,1,2.1886914689183924e-06
णल,9,1.969822322026553e-05
वू,4,8.75476587567357e-06
चु,104,0.00022762391276751282
ठु,3,6.5660744067551775e-06
गग,70,0.00015320840282428746
वञ,22,4.8151212316204636e-05
षद,17,3.720775497161267e-05
फी,15,3.2830372033775886e-05
तघ,16,3.501906350269428e-05
हग,37,8.098158434998052e-05
तण,2,4.377382937836785e-06
डर,14,3.0641680564857494e-05
दङ,26,5.6905978191878204e-05
दष,7,1.5320840282428747e-05
षड,17,3.720775497161267e-05
डङ,4,8.75476587567357e-06
घद,9,1.969822322026553e-05
डल,85,0.00018603877485806337
जक,67,0.0001466423284175323
ढत,1,2.1886914689183924e-06
टौ,21,4.5962520847286245e-05
थह,8,1.750953175134714e-05
डं,18,3.939644644053106e-05
णद,44,9.630242463240927e-05
णग,13,2.8452989095939102e-05
रख,38,8.317027581889891e-05
कण,81,0.00017728400898238978
जभ,16,3.501906350269428e-05
भण,7,1.5320840282428747e-05
चश,64,0.0001400762540107771
मङ,80,0.00017509531751347138
थर,46,0.00010067980757024606
कञ,16,3.501906350269428e-05
छी,7,1.5320840282428747e-05
खन,28,6.128336112971499e-05
नट,4,8.75476587567357e-06
टन,25,5.471728672295981e-05
ठम,41,8.97363502256541e-05
छू,7,1.5320840282428747e-05
ठव,9,1.969822322026553e-05
ञी,6,1.3132148813510355e-05
टग,4,8.75476587567357e-06
रङ,38,8.317027581889891e-05
बै,4,8.75476587567357e-06
बक,9,1.969822322026553e-05
डश,14,3.0641680564857494e-05
बू,28,6.128336112971499e-05
खच,3,6.5660744067551775e-06
टू,1,2.1886914689183924e-06
डन,17,3.720775497161267e-05
धग,10,2.1886914689183923e-05
हप,21,4.5962520847286245e-05
धह,8,1.750953175134714e-05
धज,20,4.3773829378367846e-05
जध,19,4.1585137909449454e-05
बव,31,6.784943553647016e-05
जृ,16,3.501906350269428e-05
शग,63,0.00013788756254185872
जज,55,0.00012037803079051158
नख,25,5.471728672295981e-05
थल,23,5.033990378512303e-05
हङ,21,4.5962520847286245e-05
षग,24,5.252859525404142e-05
छव,13,2.8452989095939102e-05
घब,16,3.501906350269428e-05
लौ,50,0.00010943457344591962
घम,33,7.222681847430695e-05
कह,13,2.8452989095939102e-05
थच,6,1.3132148813510355e-05
सध,19,4.1585137909449454e-05
णष,28,6.128336112971499e-05
मऋ,1,2.1886914689183924e-06
घे,25,5.471728672295981e-05
थञ,39,8.53589672878173e-05
टय,21,4.5962520847286245e-05
मख,11,2.4075606158102318e-05
तट,32,7.003812700538856e-05
झि,4,8.75476587567357e-06
टल,6,1.3132148813510355e-05
टच,28,6.128336112971499e-05
झर,14,3.0641680564857494e-05
झप,1,2.1886914689183924e-06
णह,12,2.626429762702071e-05
घृ,26,5.6905978191878204e-05
बं,14,3.0641680564857494e-05
डच,3,6.5660744067551775e-06
कङ,12,2.626429762702071e-05
डम,20,4.3773829378367846e-05
खव,8,1.750953175134714e-05
मघ,21,4.5962520847286245e-05
लज,49,0.00010724588197700123
डह,2,4.377382937836785e-06
भच,2,4.377382937836785e-06
घू,17,3.720775497161267e-05
ञघ,2,4.377382937836785e-06
ञफ,2,4.377382937836785e-06
बम,13,2.8452989095939102e-05
बण,4,8.75476587567357e-06
बस,11,2.4075606158102318e-05
भञ,13,2.8452989095939102e-05
षथ,6,1.3132148813510355e-05
लर,28,6.128336112971499e-05
भध,5,1.0943457344591961e-05
ङग,3,6.5660744067551775e-06
षल,4,8.75476587567357e-06
मञ,25,5.471728672295981e-05
ढध,2,4.377382937836785e-06
ञच,1,2.1886914689183924e-06
ञह,2,4.377382937836785e-06
यख,3,6.5660744067551775e-06
खग,10,2.1886914689183923e-05
शच,33,7.222681847430695e-05
ठद,3,6.5660744067551775e-06
छङ,3,6.5660744067551775e-06
छप,5,1.0943457344591961e-05
डै,6,1.3132148813510355e-05
बच,1,2.1886914689183924e-06
थू,12,2.626429762702071e-05
मठ,1,2.1886914689183924e-06
डस,13,2.8452989095939102e-05
घत,2,4.377382937836785e-06
धध,15,3.2830372033775886e-05
टज,23,5.033990378512303e-05
