trigram,frequency,probability
भेर,8,2.526696123732309e-05
पणव,4,1.2633480618661545e-05
णवा,19,6.000903293864234e-05
नकग,1,3.1583701546653864e-06
कगो,2,6.316740309330773e-06
गोम,16,5.053392247464618e-05
मुख,408,0.0012886150231034776
खाः,22,6.94841434026385e-05
सहस,408,0.0012886150231034776
हसै,5,1.5791850773326932e-05
सैव,5,1.5791850773326932e-05
यहन,7,2.2108591082657706e-05
तुम,580,0.001831854689705924
मुल,18,5.685066278397696e-05
लोऽ,26,8.211762402130005e-05
भवत,237,0.0007485337266556966
तैर,205,0.0006474658817064042
हयै,15,4.73755523199808e-05
यैर,92,0.00029057005422921555
युक,504,0.0015918185579513549
हति,82,0.0002589863526825617
दने,41,0.00012949317634128085
माध,59,0.0001863438391252578
धवः,9,2.842533139198848e-05
डवश,1,3.1583701546653864e-06
दिव,359,0.0011338548855248738
रदध,1,3.1583701546653864e-06
मतु,45,0.00014212665695994238
तुः,103,0.0003253121259305348
पाञ,2,6.316740309330773e-06
चजन,2,6.316740309330773e-06
हृष,282,0.000890660383615639
षीक,18,5.685066278397696e-05
केश,69,0.00021792754067191168
देव,922,0.0029120172826014863
वदत,39,0.00012317643603195006
धनञ,1,3.1583701546653864e-06
पौण,2,6.316740309330773e-06
हाश,41,0.00012949317634128085
मकर,53,0.0001673936181972655
वृक,160,0.0005053392247464618
कोद,11,3.474207170131925e-05
दरः,19,6.000903293864234e-05
तवि,60,0.0001895022092799232
जयं,14,4.421718216531541e-05
तीप,18,5.685066278397696e-05
धिष,53,0.0001673936181972655
ठिर,1,3.1583701546653864e-06
नकु,12,3.7900441855984635e-05
कुल,368,0.0011622802169168622
सहद,8,2.526696123732309e-05
हदे,6,1.8950220927992317e-05
सुघ,12,3.7900441855984635e-05
घोष,85,0.00026846146314655784
षमण,3,9.475110463996159e-06
मणि,106,0.000334787236394531
णिप,24,7.580088371196927e-05
पुष,360,0.001137013255679539
पकौ,1,3.1583701546653864e-06
परम,404,0.0012759815424848162
रमे,229,0.0007232667654183735
मेष,98,0.00030952027515720787
शिख,107,0.00033794560654919637
युम,14,4.421718216531541e-05
सात,50,0.00015791850773326933
यकि,3,9.475110463996159e-06
किश,6,1.8950220927992317e-05
चाप,462,0.0014591670114554086
परा,358,0.0011306965153702084
पदो,8,2.526696123732309e-05
वशः,54,0.00017055198835193086
पृथ,175,0.0005527147770664426
थिव,203,0.0006411491413970734
वीप,32,0.00010106784494929236
पते,122,0.00038532115886917714
हाब,427,0.00134862405604212
बाह,307,0.0009696196374822737
हुः,54,0.00017055198835193086
खान,64,0.00020213568989858473
मुः,9,2.842533139198848e-05
धार,310,0.0009790947479462698
णां,531,0.0016770945521273203
हृद,204,0.0006443075115517388
दया,72,0.00022740265113590784
यान,822,0.002596180267134948
यदा,93,0.00029372842438388095
दार,266,0.0008401264611409928
रयत,83,0.0002621447228372271
नभश,9,2.842533139198848e-05
वीं,54,0.00017055198835193086
यनु,75,0.000236877761599904
नुन,42,0.00013265154649594622
दयन,60,0.0001895022092799232
यवस,103,0.0003253121259305348
कपि,318,0.001004361709183593
पिध,6,1.8950220927992317e-05
वजः,17,5.369229262931157e-05
रवृ,90,0.00028425331391988476
वृत,721,0.0022771848815137437
रसम,81,0.0002558279825278963
पात,340,0.0010738458525862314
धनु,173,0.0005463980367571118
नुर,177,0.0005590315173757734
रुद,354,0.0011180630347515468
डवः,2,6.316740309330773e-06
वाक,809,0.0025551214551242977
यमि,168,0.0005306061859837849
मिद,322,0.0010169951898022543
दमा,52,0.0001642352480426001
माह,184,0.0005811401084584311
मही,200,0.0006316740309330773
हीप,72,0.00022740265113590784
सेन,182,0.0005748233681491003
नयो,43,0.00013580991665061162
योर,123,0.00038847952902384253
रुभ,34,0.00010738458525862314
भयो,21,6.632577324797311e-05
रथं,63,0.00019897731974391936
थाप,124,0.00039163789917850793
मेऽ,53,0.0001673936181972655
याव,207,0.000653782622015735
वदे,45,0.00014212665695994238
देत,30,9.47511046399616e-05
निर,746,0.0023561441353803785
रीक,71,0.00022424428098124244
षेऽ,12,3.7900441855984635e-05
योद,64,0.00020213568989858473
धुक,14,4.421718216531541e-05
काम,592,0.0018697551315619088
मान,1818,0.005741916941181672
नवस,17,5.369229262931157e-05
कैर,53,0.0001673936181972655
मया,536,0.001692886402900647
यमस,63,0.00019897731974391936
मिन,443,0.0013991579785167661
रणस,29,9.15927344852962e-05
णसम,40,0.00012633480618661546
समु,387,0.0012222892498555047
मुद,445,0.001405474718826097
यमे,111,0.0003505790871678579
योत,91,0.00028741168407455016
यमा,581,0.0018350130598605895
नवे,21,6.632577324797311e-05
वेक,125,0.0003947962693331733
तेऽ,154,0.0004863890038184695
माग,304,0.0009601445270182774
गता,281,0.0008875020134609736
बुद,333,0.0010517372615035736
धेर,11,3.474207170131925e-05
रिय,1147,0.0036226505674011983
यचि,31,9.790947479462698e-05
चिक,52,0.0001642352480426001
कीर,255,0.0008053843894396736
षवः,11,3.474207170131925e-05
वमु,300,0.000947511046399616
मुक,479,0.0015128593040847202
गुड,4,1.2633480618661545e-05
डाक,4,1.2633480618661545e-05
शेन,33,0.00010422621510395776
भार,306,0.0009664612673276082
पयि,50,0.00015791850773326933
यित,333,0.0010517372615035736
रथो,84,0.00026530309299189244
थोत,14,4.421718216531541e-05
तमम,177,0.0005590315173757734
रोण,28,8.843436433063082e-05
रमु,172,0.0005432396666024465
खतः,1,3.1583701546653864e-06
हीक,11,3.474207170131925e-05
पार,269,0.000849601571604989
रून,24,7.580088371196927e-05
नित,271,0.0008559183119143198
राप,552,0.0017434203253752934
हान,243,0.0007674839475836889
मात,920,0.0029057005422921554
तुल,131,0.00041374649026116564
लान,274,0.0008653934223783159
रात,748,0.002362460875689709
पौत,10,3.1583701546653865e-05
सखी,9,2.842533139198848e-05
खीं,9,2.842533139198848e-05
तथा,630,0.0019897731974391933
वशु,21,6.632577324797311e-05
शुर,50,0.00015791850773326933
सुह,99,0.00031267864531187326
रपि,89,0.0002810949437652194
समी,172,0.0005432396666024465
मीक,137,0.00043269671118915796
कौन,25,7.895925386663466e-05
तेय,63,0.00019897731974391936
धून,26,8.211762402130005e-05
पया,59,0.0001863438391252578
परय,12,3.7900441855984635e-05
रया,213,0.0006727328429437273
विष,767,0.0024224699086283514
षीद,15,4.73755523199808e-05
निद,109,0.0003442623468585271
दमब,122,0.00038532115886917714
वेम,8,2.526696123732309e-05
वजन,28,8.843436433063082e-05
जनं,59,0.0001863438391252578
कृष,110,0.0003474207170131925
सुं,4,1.2633480618661545e-05
वेप,37,0.0001168596957226193
पथु,4,1.2633480618661545e-05
थुश,4,1.2633480618661545e-05
शरी,84,0.00026530309299189244
रीर,114,0.0003600541976318541
रोम,68,0.00021476917051724628
महर,141,0.0004453301918078195
जाय,79,0.0002495112422185655
यते,641,0.0020245152691405126
गाण,25,7.895925386663466e-05
डीव,2,6.316740309330773e-06
रंस,20,6.316740309330773e-05
सते,25,7.895925386663466e-05
तात,326,0.001029628670420916
परि,933,0.0029467593543028056
रिद,112,0.0003537374573225233
नोम,10,3.1583701546653865e-05
थात,106,0.000334787236394531
तुं,364,0.0011496467362982006
रमत,85,0.00026846146314655784
मती,44,0.000138968286805277
तीव,107,0.00033794560654919637
रेय,59,0.0001863438391252578
योऽ,211,0.0006664161026343965
नुप,142,0.0004484885619624849
याम,1399,0.0044185598463768756
जनम,84,0.00026530309299189244
नमा,161,0.0005084975949011272
हवे,29,9.15927344852962e-05
काङ,86,0.00027161983330122323
सुख,359,0.0011338548855248738
किं,253,0.0007990676491303428
येन,377,0.0011907055483088506
गोव,10,3.1583701546653865e-05
भोग,60,0.0001895022092799232
गैर,49,0.00015476013757860393
तेन,654,0.0020655740811511628
येष,235,0.0007422169863463658
षाम,99,0.00031267864531187326
गाः,62,0.00019581894958925396
धना,46,0.00014528502711460778
रास,355,0.0011212214049062122
याल,34,0.00010738458525862314
धिन,76,0.00024003613175456936
मिच,183,0.0005779817383037658
छाम,136,0.00042953834103449256
नतो,16,5.053392247464618e-05
तोऽ,384,0.0012128141393915083
मधु,155,0.0004895473739731349
धुस,23,7.264251355730389e-05
सूद,45,0.00014212665695994238
रैल,33,0.00010422621510395776
लोक,677,0.0021382165947084666
यरा,21,6.632577324797311e-05
हेत,84,0.00026530309299189244
कृत,1733,0.005473455478035114
पाप,239,0.0007548504669650274
पमे,15,4.73755523199808e-05
रये,28,8.843436433063082e-05
येद,52,0.0001642352480426001
वैत,19,6.000903293864234e-05
नात,372,0.0011749136975355238
तता,44,0.000138968286805277
ताय,206,0.0006506242518610696
यिन,27,8.527599417596543e-05
नार,277,0.000874868532842312
वयं,138,0.00043585508134382335
सबा,28,8.843436433063082e-05
बान,63,0.00019897731974391936
धवा,49,0.00015476013757860393
येत,215,0.0006790495832530581
लोभ,40,0.00012633480618661546
भोप,3,9.475110463996159e-06
पहत,39,0.00012317643603195006
हतच,20,6.316740309330773e-05
तचे,68,0.00021476917051724628
चेत,183,0.0005779817383037658
तसः,25,7.895925386663466e-05
षयक,6,1.8950220927992317e-05
यकृ,29,9.15927344852962e-05
दोष,84,0.00026530309299189244
रोह,151,0.0004769138933544734
तकम,20,6.316740309330773e-05
कथं,195,0.0006158821801597504
ञेय,25,7.895925386663466e-05
भिः,311,0.0009822531181009353
पाद,312,0.0009854114882556005
निव,545,0.0017213117342926357
तित,264,0.0008338097208316621
रपश,8,2.526696123732309e-05
जना,158,0.000499022484437131
षये,66,0.00020845243020791552
रणश,15,4.73755523199808e-05
लधर,16,5.053392247464618e-05
माः,161,0.0005084975949011272
सना,126,0.0003979546394878387
तना,53,0.0001673936181972655
नाः,195,0.0006158821801597504
नमध,10,3.1583701546653865e-05
मधर,21,6.632577324797311e-05
मोऽ,74,0.0002337193914452386
भिभ,63,0.00019897731974391936
वात,207,0.000653782622015735
रदु,18,5.685066278397696e-05
दुष,143,0.0004516469321171503
रीष,26,8.211762402130005e-05
टास,43,0.00013580991665061162
वार,400,0.0012633480618661546
णेय,5,1.5791850773326932e-05
णसङ,15,4.73755523199808e-05
करः,34,0.00010738458525862314
करो,94,0.00029688679453854634
नरक,16,5.053392247464618e-05
रका,159,0.0005021808545917965
काय,101,0.00031899538562120405
यैव,122,0.00038532115886917714
नां,863,0.0027256734434762285
पतन,66,0.00020845243020791552
तरो,38,0.00012001806587728468
लुप,8,2.526696123732309e-05
तपि,5,1.5791850773326932e-05
पिण,68,0.00021476917051724628
डोद,3,9.475110463996159e-06
दकक,2,6.316740309330773e-06
याः,236,0.0007453753565010312
षैर,39,0.00012317643603195006
रेत,79,0.0002495112422185655
तैः,131,0.00041374649026116564
करक,13,4.105881201065002e-05
कार,980,0.003095202751572079
रकै,12,3.7900441855984635e-05
कैः,49,0.00015476013757860393
साद,413,0.0013044068738768046
जात,231,0.0007295835057277043
तिध,9,2.842533139198848e-05
माश,237,0.0007485337266556966
शाश,61,0.00019266057943458857
वता,269,0.000849601571604989
माण,395,0.0012475562110928276
मनु,381,0.0012033390289275122
नुष,232,0.0007327418758823696
याण,162,0.0005116559650557926
रके,17,5.369229262931157e-05
केऽ,17,5.369229262931157e-05
निय,182,0.0005748233681491003
यतं,19,6.000903293864234e-05
वती,97,0.0003063619050025425
तीत,76,0.00024003613175456936
नुश,50,0.00015791850773326933
शुश,126,0.0003979546394878387
रुम,184,0.0005811401084584311
वसि,179,0.0005653482576851042
सित,157,0.0004958641142824657
वयम,148,0.0004674387828904772
यसु,18,5.685066278397696e-05
खलो,1,3.1583701546653864e-06
भेन,15,4.73755523199808e-05
नमु,82,0.0002589863526825617
यता,460,0.0014528502711460777
यदि,279,0.0008811852731516428
रती,92,0.00029057005422921555
तीक,154,0.0004863890038184695
रमश,23,7.264251355730389e-05
मशस,3,9.475110463996159e-06
रपा,61,0.00019266057943458857
णयः,8,2.526696123732309e-05
रणे,114,0.0003600541976318541
युस,56,0.00017686872866126165
षेम,21,6.632577324797311e-05
मतर,6,1.8950220927992317e-05
तरं,265,0.0008369680909863274
भवे,175,0.0005527147770664426
संख,18,5.685066278397696e-05
थोप,23,7.264251355730389e-05
पाव,110,0.0003474207170131925
विस,242,0.0007643255774290235
सृज,97,0.0003063619050025425
सशर,23,7.264251355730389e-05
शरं,16,5.053392247464618e-05
शोक,464,0.0014654837517647393
कसं,13,4.105881201065002e-05
संव,203,0.0006411491413970734
विग,150,0.000473755523199808
नसः,32,0.00010106784494929236
टमश,3,9.475110463996159e-06
पूर,520,0.001642352480426001
णाक,39,0.00012317643603195006
लेक,16,5.053392247464618e-05
षणम,83,0.0002621447228372271
तमि,185,0.0005842984786130966
मुव,103,0.0003253121259305348
दनः,58,0.0001831854689705924
रीभ,55,0.00017371035850659625
भगव,154,0.0004863890038184695
गवा,161,0.0005084975949011272
नुव,147,0.0004642804127358118
कुत,227,0.0007169500251090427
मलम,2,6.316740309330773e-06
लमि,27,8.527599417596543e-05
षमे,15,4.73755523199808e-05
यजु,6,1.8950220927992317e-05
जुष,29,9.15927344852962e-05
टमस,5,1.5791850773326932e-05
यमक,33,0.00010422621510395776
मकी,2,6.316740309330773e-06
तिक,237,0.0007485337266556966
करम,27,8.527599417596543e-05
रमर,50,0.00015791850773326933
लैब,1,3.1583701546653864e-06
गमः,14,4.421718216531541e-05
नैत,25,7.895925386663466e-05
युप,130,0.00041058812010650025
पपद,9,2.842533139198848e-05
षुद,20,6.316740309330773e-05
दयद,6,1.8950220927992317e-05
यदौ,1,3.1583701546653864e-06
दौर,3,9.475110463996159e-06
वोत,35,0.00011054295541328852
तिष,300,0.000947511046399616
परन,72,0.00022740265113590784
ममह,9,2.842533139198848e-05
महं,117,0.0003695293080958502
षुभ,22,6.94841434026385e-05
रति,809,0.0025551214551242977
तिय,39,0.00012317643603195006
पूज,206,0.0006506242518610696
जार,24,7.580088371196927e-05
हाव,146,0.0004611220425811464
वरि,71,0.00022424428098124244
रिस,123,0.00038847952902384253
गुर,160,0.0005053392247464618
नहत,1,3.1583701546653864e-06
नुभ,32,0.00010106784494929236
भाव,280,0.0008843436433063082
भोक,30,9.47511046399616e-05
भैक,2,6.316740309330773e-06
यमप,47,0.00014844339726927317
मपी,6,1.8950220927992317e-05
पीह,3,9.475110463996159e-06
थका,18,5.685066278397696e-05
मां,654,0.0020655740811511628
निह,180,0.0005685066278397695
हैव,27,8.527599417596543e-05
भुञ,18,5.685066278397696e-05
जीय,2,6.316740309330773e-06
चैत,62,0.00019581894958925396
कतर,7,2.2108591082657706e-05
तरन,7,2.2108591082657706e-05
गरी,46,0.00014528502711460778
रीय,36,0.00011370132556795392
जये,19,6.000903293864234e-05
येम,21,6.632577324797311e-05
येय,59,0.0001863438391252578
युः,47,0.00014844339726927317
नेव,75,0.000236877761599904
जिज,18,5.685066278397696e-05
यदो,3,9.475110463996159e-06
षोप,12,3.7900441855984635e-05
हतस,38,0.00012001806587728468
वभा,44,0.000138968286805277
पृच,59,0.0001863438391252578
वां,419,0.0013233570948047969
मसम,56,0.00017686872866126165
मूढ,35,0.00011054295541328852
ढचे,3,9.475110463996159e-06
निश,472,0.0014907507130020624
चित,864,0.0027288318136308937
रूह,31,9.790947479462698e-05
ममा,223,0.0007043165444903811
माप,159,0.0005021808545917965
पनु,3,9.475110463996159e-06
नुद,36,0.00011370132556795392
याद,280,0.0008843436433063082
छोक,10,3.1583701546653865e-05
कमु,15,4.73755523199808e-05
मुच,83,0.0002621447228372271
छोष,3,9.475110463996159e-06
णमि,31,9.790947479462698e-05
वाप,221,0.0006979998041810505
भूम,207,0.000653782622015735
माव,164,0.0005179727053651234
वसप,1,3.1583701546653864e-06
सपत,26,8.211762402130005e-05
नमृ,14,4.421718216531541e-05
मृद,121,0.00038216278871451174
सुर,410,0.0012949317634128085
मपि,192,0.0006064070696957542
तपः,47,0.00014844339726927317
दमु,28,8.843436433063082e-05
तूष,7,2.2108591082657706e-05
णीं,49,0.00015476013757860393
बभू,177,0.0005590315173757734
भूव,179,0.0005653482576851042
तमु,111,0.0003505790871678579
रहस,67,0.00021161080036258089
हसन,34,0.00010738458525862314
वचः,121,0.00038216278871451174
शोच,84,0.00026530309299189244
वशो,15,4.73755523199808e-05
ञाव,5,1.5791850773326932e-05
वाद,340,0.0010738458525862314
दां,66,0.00020845243020791552
भाष,223,0.0007043165444903811
षसे,133,0.0004200632305704964
तास,341,0.0010770042227408968
सून,34,0.00010738458525862314
नगत,16,5.053392247464618e-05
सूं,1,3.1583701546653864e-06
डित,127,0.00040111300964250406
वेव,54,0.00017055198835193086
वाह,156,0.0004927057441278003
नास,268,0.0008464432014503235
नेम,13,4.105881201065002e-05
नाध,40,0.00012633480618661546
धिप,216,0.0006822079534077234
पाः,63,0.00019897731974391936
भवि,250,0.0007895925386663466
यमत,22,6.94841434026385e-05
मतः,84,0.00026530309299189244
देह,432,0.0013644159068154469
हिन,45,0.00014212665695994238
नोऽ,58,0.0001831854689705924
कौम,2,6.316740309330773e-06
यौव,64,0.00020213568989858473
वनं,231,0.0007295835057277043
जरा,51,0.0001610768778879347
तरप,7,2.2108591082657706e-05
तिर,293,0.0009254024553169583
धीर,27,8.527599417596543e-05
मुह,159,0.0005021808545917965
यति,728,0.0022992934725964012
शास,188,0.0005937735890770927
शीत,57,0.00018002709881592704
तोष,32,0.00010106784494929236
णसु,9,2.842533139198848e-05
खदु,15,4.73755523199808e-05
दुः,426,0.0013454656858874546
खदा,2,6.316740309330773e-06
गमा,127,0.00040111300964250406
पाय,102,0.0003221537557758694
यास,474,0.0014970674533113931
यथय,8,2.526696123732309e-05
थयन,21,6.632577324797311e-05
रुष,418,0.0013201987246501316
समद,14,4.421718216531541e-05
मदु,22,6.94841434026385e-05
खसु,8,2.526696123732309e-05
सोऽ,175,0.0005527147770664426
मृत,215,0.0006790495832530581
वाय,184,0.0005811401084584311
सतो,15,4.73755523199808e-05
नाभ,172,0.0005432396666024465
सतः,5,1.5791850773326932e-05
टोऽ,36,0.00011370132556795392
वनय,1,3.1583701546653864e-06
योस,28,8.843436433063082e-05
वदर,18,5.685066278397696e-05
शिभ,7,2.2108591082657706e-05
वमि,77,0.00024319450190923476
ततम,16,5.053392247464618e-05
शमव,3,9.475110463996159e-06
ययस,3,9.475110463996159e-06
तवन,23,7.264251355730389e-05
योक,22,6.94841434026385e-05
रिण,302,0.0009538277867089468
शिन,74,0.0002337193914452386
मेय,49,0.00015476013757860393
माद,298,0.0009411943060902852
तार,425,0.0013423073157327894
चैन,33,0.00010422621510395776
हतम,16,5.053392247464618e-05
जान,505,0.00159497692810602
नीत,121,0.00038216278871451174
कदा,51,0.0001610768778879347
दाच,54,0.00017055198835193086
भूत,456,0.0014402167905274163
भूय,144,0.00045480530227181567
वतो,100,0.00031583701546653866
वेद,324,0.0010233119301115852
दाव,55,0.00017371035850659625
नमज,1,3.1583701546653864e-06
मजम,41,0.00012949317634128085
जमव,3,9.475110463996159e-06
ययम,33,0.00010422621510395776
घात,63,0.00019897731974391936
तयत,31,9.790947479462698e-05
सां,154,0.0004863890038184695
जीर,16,5.053392247464618e-05
णान,307,0.0009696196374822737
विह,252,0.0007959092789756774
हाय,212,0.000669574472789062
नवा,153,0.0004832306336638041
गृह,465,0.0014686421219194047
णात,77,0.00024319450190923476
नरो,58,0.0001831854689705924
रोऽ,114,0.0003600541976318541
संय,173,0.0005463980367571118
यात,587,0.0018539632807885818
नैन,18,5.685066278397696e-05
छिन,43,0.00013580991665061162
दहत,13,4.105881201065002e-05
वकः,10,3.1583701546653865e-05
लेद,4,1.2633480618661545e-05
शोष,13,4.105881201065002e-05
षयत,13,4.105881201065002e-05
रुत,892,0.0028172661779615246
छेद,32,0.00010106784494929236
यमद,22,6.94841434026385e-05
मदा,75,0.000236877761599904
दाह,64,0.00020213568989858473
वगत,13,4.105881201065002e-05
गतः,224,0.0007074749146450466
थाण,6,1.8950220927992317e-05
णुर,17,5.369229262931157e-05
रचल,6,1.8950220927992317e-05
चलो,10,3.1583701546653865e-05
तनः,39,0.00012317643603195006
यमच,2,6.316740309330773e-06
मचि,24,7.580088371196927e-05
चिन,384,0.0012128141393915083
यमव,31,9.790947479462698e-05
मवि,153,0.0004832306336638041
दित,693,0.002188750517183113
वैन,23,7.264251355730389e-05
हसि,209,0.0006600993623250658
यजा,23,7.264251355730389e-05
यसे,146,0.0004611220425811464
नैव,157,0.0004958641142824657
युर,117,0.0003695293080958502
दपर,8,2.526696123732309e-05
रिह,49,0.00015476013757860393
येऽ,59,0.0001863438391252578
ताद,88,0.000277936573610554
दीन,200,0.0006316740309330773
तमध,10,3.1583701546653865e-05
तनि,47,0.00014844339726927317
निध,60,0.0001895022092799232
येव,184,0.0005811401084584311
वना,218,0.0006885246937170542
यवत,30,9.47511046399616e-05
चिद,258,0.0008148594999036697
देन,85,0.00026846146314655784
यवद,11,3.474207170131925e-05
दति,62,0.00019581894958925396
चान,162,0.0005116559650557926
यवच,9,2.842533139198848e-05
नमन,50,0.00015791850773326933
शृण,67,0.00021161080036258089
णोत,22,6.94841434026385e-05
मवध,9,2.842533139198848e-05
वाण,149,0.0004705971530451426
वधर,22,6.94841434026385e-05
ममप,13,4.105881201065002e-05
चाव,43,0.00013580991665061162
धाच,5,1.5791850773326932e-05
यदृ,34,0.00010738458525862314
दृच,16,5.053392247464618e-05
छया,15,4.73755523199808e-05
चोप,27,8.527599417596543e-05
पपन,26,8.211762402130005e-05
रमप,107,0.00033794560654919637
