trigram,frequency,probability
सीम,8142,0.00046321460467517916
हास,10641,0.0006053876944667872
हरि,7704,0.000438295911866566
याण,6473,0.00036826186883596594
शनि,6240,0.00035500603453366715
निव,16832,0.0009576060213574816
संख,7815,0.0004446109230577899
देश,21924,0.0012473000482557883
वाप,8329,0.00047385340731264644
हिं,17812,0.0010133601742169358
राल,7172,0.0004080293717428623
योज,16481,0.0009376369319149629
मान,45538,0.002590747564197778
योग,14461,0.0008227151066332309
पसं,7662,0.0004359064481725894
शख्,6058,0.0003446516918597685
हमन,5870,0.0003339559972295875
घंट,7531,0.0004284535971270909
म्म,34300,0.0019513953500808947
रुआ,7387,0.000420261150176314
गंभ,6758,0.0003844760867593786
सान,9640,0.0005484388097603448
लाग,6851,0.0003897670420817554
यात,11320,0.000644017357519409
रखन,7860,0.00044717106272990764
गान,16115,0.0009168144625817382
संब,19723,0.0011220807722928713
बरा,8350,0.0004750481391596347
राम,20380,0.001159458811505791
भाज,6091,0.00034652912761932157
नंब,5790,0.00032940463781248923
महा,18534,0.001054436192956248
हार,16769,0.0009540218258165167
तान,11763,0.0006692205102915908
मीद,8952,0.0005092971187732994
दवा,9224,0.0005247717407914336
जमी,6617,0.00037645431578674286
तमा,7148,0.00040666396391773283
फोट,7678,0.00043681672005600904
खुल,12288,0.0006990888064662984
लास,9218,0.0005244303888351512
मध्,7162,0.00040746045181572503
च्छ,16739,0.0009523150660351048
कही,6336,0.0003604676658341851
दिस,5651,0.00032149665082528093
बोर,6680,0.0003800385113277078
तरी,9251,0.0005263078245947043
रीक,16832,0.0009576060213574816
जधा,5369,0.00030545310888000946
ल्म,11072,0.0006299081433264042
जस्,11804,0.0006715530819928537
बिन,8760,0.0004983738561722635
कहा,10483,0.0005963987596180181
हान,11004,0.0006260394878218707
वाय,15607,0.0008879133302831639
तला,8147,0.0004634990646387478
याच,6998,0.0003981301650106735
चिक,7737,0.000440173347626119
मुस,11297,0.0006427088416869932
स्ल,10234,0.0005822326534322996
निश,11771,0.0006696756462333006
शान,12730,0.0007242350672457665
रहत,12308,0.000700226646320573
यंक,5293,0.00030112931743376604
छात,14455,0.0008223737546769485
बाव,5304,0.0003017551293536171
वजू,5281,0.0003004466135212013
विं,10133,0.000576486562168213
शूट,5425,0.00030863906047197827
टिं,14493,0.0008245356504000702
पोस,10435,0.0005936679439677591
टीव,7947,0.00045212066609600206
व्य,27649,0.0015730067065418852
क्त,17560,0.0009990233920530761
किर,8812,0.0005013322397933774
करा,26542,0.0015100272706077874
रान,21559,0.0012265344709152773
मेश,5574,0.0003171159673863238
फेस,7046,0.00040086098066093246
सबु,4941,0.00028110333599853357
राय,15509,0.0008823379149972186
फरा,5777,0.00032866504190721073
जनव,4904,0.0002789983322681256
नवर,5478,0.00031165433608580585
वरि,5676,0.00032291895064312417
रिष,7261,0.00041309275909438413
रहे,12406,0.0007058020616065183
विट,5935,0.0003376539767559799
रेल,11253,0.0006402055940075891
टिक,7559,0.0004300465729230753
घोष,9089,0.0005170913217750802
संस,14593,0.0008302248496714431
पहच,5335,0.00030351878112774264
हचा,5345,0.0003040877010548799
भर्,4892,0.00027831562835556084
र्त,24642,0.0014019324844517028
भिय,5920,0.00033680059686527395
बाज,10333,0.0005878649607109587
गठब,6148,0.0003497719712040041
ठबं,6148,0.0003497719712040041
बंध,15647,0.0008901890099917131
लाल,7053,0.0004012592246099286
वर्,39693,0.002258213866786034
जिं,8501,0.00048363883005940776
नवं,4645,0.00026426330615526985
वंब,4645,0.00026426330615526985
बनन,5768,0.0003281530139727872
विद,14269,0.0008117918440321949
शरा,5784,0.00032906328585620686
विप,8295,0.00047191907956037967
पक्,14687,0.0008355726969865335
होक,4638,0.0002638650622062738
तात,7336,0.0004173596585479138
प्य,7339,0.000417530334526055
सत्,10932,0.0006219432643464822
लगभ,4593,0.00026130492253415596
बीत,6893,0.000392156505775732
भूम,7833,0.000445634978926637
मिक,7636,0.00043442725636203244
सदस,9004,0.0005122555023944133
दस्,14995,0.000853095430742362
दलि,6890,0.0003919858297975908
र्ष,10037,0.000571024930867695
रशा,7528,0.0004282829211489497
शास,9159,0.0005210737612650413
दीप,7477,0.00042538142952054956
पिक,6024,0.0003427173641075017
देक,4489,0.0002553881552919282
रसा,7602,0.00043249292860976567
थान,15331,0.0008722111402941748
यार,11234,0.0006391246461460283
समा,17430,0.0009916274330002914
हीं,5584,0.0003176848873134611
नुस,6465,0.0003678067328942561
मोब,4569,0.0002599395147090265
बाइ,6874,0.00039107555791417114
नोट,9428,0.0005363777073050343
टबं,4344,0.0002471388163484375
बंद,9102,0.0005178309176803587
हफ्,4991,0.00028394793563422
साब,4725,0.00026881466557236814
कपि,4297,0.00024446489269089224
हिर,5747,0.0003269582821257989
रास,11611,0.000660572927399104
विश,19500,0.00110939385791771
ताक,8201,0.0004665712322452891
तिव,6656,0.0003786731035025783
टेस,6803,0.0003870362264314964
जमक,4204,0.00023917393736851549
रिज,9983,0.0005679527632611538
जनो,4933,0.00028064820005682374
रति,16401,0.0009330855724978646
तिश,4677,0.00026608384992210917
परी,6821,0.00038806028230034355
कीम,6687,0.00038043675527670386
रहा,7055,0.00040137300859535604
बाब,7326,0.0004167907386207765
दोस,8520,0.00048471977792096863
लखन,4192,0.00023849123345595074
बदम,7109,0.0004044451762018974
दमा,7170,0.00040791558775743486
माश,4551,0.00025891545884017936
फरव,4027,0.00022910405465818552
रवर,5663,0.00032217935473784567
जुल,4805,0.0002733660249894664
केव,4189,0.00023832055747780956
यवस,6349,0.0003612072617394636
वस्,9703,0.0005520230053013096
नमे,9814,0.0005583380164925336
नाव,9250,0.0005262509326019906
धमक,4902,0.00027888454828269813
बला,4286,0.00024383908077104126
लात,7445,0.00042356088575371025
त्क,7476,0.0004253245375278358
जें,14475,0.000823511594531223
कमा,10621,0.0006042498546125127
यसभ,3928,0.00022347174737952637
रस्,12623,0.0007181476240253975
साज,5056,0.00028764591516061233
गस्,4656,0.0002648891180751209
जाक,4808,0.00027353670096760764
पैस,7797,0.00044358686718894277
बाक,5281,0.0003004466135212013
नुक,4741,0.0002697249374557878
कसा,5299,0.0003014706693900484
फां,4126,0.00023473636193684465
रैल,4744,0.000269895613433929
वित,7067,0.0004020557125079208
दोष,6166,0.00035079602707285124
मिन,6382,0.0003630846974990166
पाय,7724,0.00043943375172084056
केर,4258,0.00024224610497505686
गैं,6851,0.0003897670420817554
गरे,4263,0.0002425305649386255
बंग,5645,0.00032115529886899856
कंग,3786,0.0002153930844141769
शाह,9729,0.0005535021971118666
हरु,3771,0.00021453970452347098
सहि,4332,0.0002464561124358728
बदल,11208,0.0006376454543354714
दला,4683,0.00026642520187839154
तीन,3803,0.0002163602482903103
स्ट,68754,0.003911552067039704
टेश,4847,0.00027575548868344303
दलो,3937,0.00022398377531394992
समि,4246,0.0002415634010624921
मित,10765,0.0006124423015632896
मजब,6410,0.000364677673295001
जबू,6410,0.000364677673295001
मलो,5499,0.0003128490679327942
रवक,3741,0.0002128329447420591
परे,7624,0.0004337445524494677
रेश,10297,0.0005858168489732645
दरअ,3626,0.0002062903655799803
रअस,3626,0.0002062903655799803
फाय,11335,0.0006448707374101149
दिख,18457,0.0010500555095172908
टैक,4087,0.00023251757422100924
खिर,5048,0.0002871907792189025
रभा,9146,0.0005203341653597628
भाव,12542,0.0007135393726155854
विज,11527,0.0006557940000111508
